167,224
224,292
167,399
67,85,154
136,246,258
154,204,224
22,85,136
65,314,338
204,258,316
113,224,374
136,167,333
234,304,390
65,237,338
67,167,224,292
113,237,258,399
67,154,204,258
113,204,237,344
204,258,264,399
67,154,167,264
154,167,374,399
136,154,264,399
113,136,167,399
67,136,167,288
22,167,224,399
136,154,204,264
22,204,258,399
113,136,167,181
22,67,237,399
136,154,224,264
22,204,237,264
136,258,338,399
67,167,204,224
22,67,167,264,393
116,149,167,188,204
188,264,272,333,351
48,113,264,316,333
62,67,224,264,314
316,329,374,390,399
7,40,113,116,304
136,154,204,257,258
113,136,264,399,400
67,113,204,237,258
113,116,224,283,374
48,188,204,258,316
191,253,314,338,399
67,204,237,264,351
67,113,136,167,333
22,167,237,258,272
67,85,92,154,204
22,85,136,264,399
154,167,204,224,264
113,154,234,304,390
75,113,154,258,399
22,154,204,224,258
14,22,75,112,237
22,84,135,191,351
14,136,191,204,339
65,85,154,314,338
65,132,224,237,338
67,136,234,246,258
22,67,113,258,286
22,37,67,113,154,167,212,224,237,258,264
67,123,154,167,191,195,237,246,264,339,391
113,136,167,204,206,224,237,258,264,305,316
67,84,135,154,191,208,237,250,258,272,333
67,76,85,113,167,272,316,329,333,390,399
22,67,113,136,154,167,204,230,258,399,400
67,113,133,136,154,167,188,204,224,358,399
22,67,113,136,224,226,258,264,272,338,399
40,113,136,167,188,227,258,264,304,316,399
22,67,113,136,140,154,167,204,224,258,264
40,113,136,167,224,237,258,264,316,323,399
22,136,154,167,199,237,256,333,374,381,399
28,67,154,167,188,204,224,264,314,391,399
22,75,83,113,136,154,237,258,294,304,338
67,84,191,204,234,237,258,264,281,314,316
22,67,84,135,154,191,208,250,272,333,351
22,67,83,113,130,136,167,217,237,316,399
22,136,154,167,204,224,237,264,283,305,374
123,136,141,204,224,304,314,316,334,351,388
5,22,116,130,136,148,188,224,264,312,351
22,76,85,113,167,316,329,333,374,390,399
14,22,40,67,113,167,242,333,358,374,399
22,67,113,136,204,224,225,237,264,330,399
22,67,85,115,224,236,264,316,338,374,399
22,136,154,167,199,204,237,256,333,381,399
67,136,154,188,204,246,250,258,297,338,399
14,22,67,84,113,167,237,242,333,374,399
123,141,224,258,264,304,314,316,334,351,388
12,22,115,136,188,204,224,250,258,338,375
4,22,154,167,191,224,237,258,264,272,391
52,67,84,113,134,154,204,258,314,339,399
22,85,113,136,154,167,204,224,258,399,400
22,113,136,154,167,204,224,257,258,399,400
67,85,92,130,154,191,204,250,286,314,333
22,67,113,136,154,204,224,257,264,399,400
14,22,130,141,167,192,224,237,272,329,399
22,113,154,204,224,225,237,258,264,330,399
5,22,34,113,116,130,148,188,264,312,351
40,99,113,136,167,224,258,264,314,323,399
22,37,67,154,167,204,237,258,264,296,399
62,67,116,191,204,224,258,262,264,314,391
65,85,116,154,195,196,197,264,304,314,338
12,22,84,99,115,167,179,204,224,250,258
22,37,67,113,167,204,224,237,258,391,399
67,113,114,136,154,167,234,237,250,258,272
22,82,113,136,194,237,258,264,304,316,333
22,67,85,113,136,154,167,204,264,399,400
14,22,67,84,113,116,167,224,258,272,321
123,136,141,258,264,304,314,316,334,351,388
22,113,123,136,154,164,204,258,264,333,351
22,113,123,204,237,316,333,351,374,391,394
22,85,99,113,116,154,224,284,303,351,391
22,40,84,113,116,154,207,264,333,334,338
22,67,113,136,167,204,224,257,258,264,399
22,85,116,127,136,167,204,224,258,304,316
65,123,154,155,188,191,204,258,314,333,351
12,40,82,113,136,224,264,304,314,316,374
12,22,84,85,99,154,167,179,204,224,250
28,67,113,138,167,188,204,264,314,391,399
18,67,75,123,154,167,191,237,264,333,391
67,102,113,167,204,258,264,314,316,391,399
22,67,75,86,113,154,237,258,264,329,399
1,22,67,84,113,130,204,237,264,333,399
99,116,149,154,167,188,191,204,224,286,314
22,28,84,97,113,154,167,224,262,367,399
57,83,99,116,136,154,167,204,237,250,374
3,14,22,67,83,136,167,196,258,334,399
48,67,113,116,136,188,204,264,314,333,342
12,23,67,136,167,191,204,224,246,258,264
116,136,154,167,188,196,204,224,264,304,398
22,67,136,188,191,264,333,351,374,375,399
14,28,113,201,237,250,272,304,314,351,391
22,67,123,136,154,164,237,258,264,333,351
67,84,191,204,234,237,258,264,281,314,338
99,149,154,167,188,191,204,224,264,286,314
22,67,113,136,167,204,224,230,264,399,400
22,67,136,154,167,204,224,228,264,399,400
67,114,136,154,167,234,246,250,258,272,399
14,22,40,99,113,167,223,224,237,374,399
65,67,113,132,154,204,224,237,264,338,399
22,67,85,171,204,264,333,338,374,391,399
28,67,85,136,143,167,191,246,264,333,399
67,123,154,167,191,237,264,314,333,374,391
12,136,154,166,204,224,237,258,264,331,338
40,52,67,83,136,152,237,250,258,370,399
34,84,123,167,199,204,224,237,258,304,347
40,51,67,122,136,167,196,234,250,308,399
22,88,113,154,204,224,237,258,264,330,399
22,83,99,204,289,316,338,374,390,391,399
14,40,84,99,113,167,223,224,264,374,399
40,99,136,167,237,258,264,314,316,323,399
65,85,116,154,195,196,264,304,314,333,338
57,83,99,113,116,136,154,204,250,314,374
37,67,113,154,167,204,224,258,264,355,399
14,22,67,84,113,167,237,333,358,374,399
5,22,85,116,136,167,204,250,316,333,374
22,67,85,136,154,204,224,258,264,399,400
67,83,85,136,167,191,264,314,316,354,374
84,85,105,199,258,264,272,305,314,316,399
22,113,123,154,164,204,237,258,264,333,351
11,22,40,113,136,167,188,224,258,264,399
12,67,85,146,154,167,224,258,264,314,391
22,67,113,136,204,224,237,258,330,338,399
67,113,114,154,167,234,237,246,258,272,399
22,67,117,136,154,188,224,272,338,358,374
22,67,84,135,154,208,237,250,258,272,333
14,50,65,99,113,139,224,237,258,351,399
67,113,154,167,204,205,224,258,264,399,400
99,154,191,221,237,264,312,333,374,391,397
22,67,82,113,204,224,237,258,264,330,399
14,50,65,99,113,139,204,224,237,264,399
14,84,224,237,250,258,304,314,327,351,399
12,14,22,136,167,191,224,237,258,264,304
14,84,191,204,237,258,304,314,327,351,399
37,67,113,154,167,204,224,237,258,264,361
40,67,84,196,224,237,258,314,338,390,399
22,65,67,188,196,204,316,333,338,358,399
22,67,113,154,167,204,224,237,301,374,391
67,84,113,154,167,237,258,272,314,358,399
22,113,116,136,154,167,204,264,283,305,374
22,28,40,84,97,99,113,154,167,224,262
22,136,154,188,196,204,224,264,304,374,398
67,83,85,136,167,191,204,314,354,374,399
22,67,113,154,237,241,272,339,390,391,399
40,52,67,136,152,154,237,250,314,370,399
22,67,113,154,167,204,224,237,258,300,399
14,22,40,84,99,167,223,237,264,374,399
22,136,154,167,199,204,256,305,374,381,399
67,102,113,167,204,224,258,264,314,316,399
14,38,83,136,167,191,204,246,264,304,374
22,113,136,167,204,224,237,264,316,364,374
22,84,85,113,154,224,232,258,272,293,399
113,154,204,224,237,250,304,314,338,350,391
22,67,113,136,154,167,204,258,334,399,400
8,22,67,85,136,191,224,264,272,375,399
13,22,67,113,116,237,264,286,312,316,374
40,154,195,221,224,237,264,304,329,338,399
5,22,113,116,167,204,250,302,316,333,374
14,70,113,130,204,224,237,264,304,314,399
22,67,113,136,140,154,167,224,264,399,400
22,67,85,136,154,199,204,224,351,374,390
40,136,167,196,211,224,237,246,264,316,399
22,113,154,167,204,224,237,250,374,391,399
40,67,136,167,196,211,237,246,264,316,399
22,67,136,167,191,237,258,316,333,358,399
22,67,113,154,237,241,272,339,351,390,399
67,85,92,130,154,191,204,250,286,314,338
39,99,116,130,136,154,182,191,224,237,250
67,123,136,154,164,204,237,258,264,333,351
22,136,154,167,199,204,237,305,333,374,381
22,67,136,154,204,224,237,258,264,330,399
22,85,113,136,154,167,204,224,258,264,400
59,67,113,136,154,184,204,224,291,338,399
84,113,124,154,224,237,258,272,314,358,399
22,67,115,136,167,201,237,250,258,265,272
28,67,113,138,167,188,224,264,314,391,399
52,67,84,113,134,154,204,237,258,339,399
123,154,167,191,204,237,246,254,264,339,391
3,14,67,83,136,196,204,258,264,334,399
22,67,136,167,204,215,258,316,333,358,399
22,67,101,113,154,204,224,237,264,330,399
40,67,90,113,116,136,154,221,262,264,374
67,85,102,113,224,258,264,314,316,391,399
22,116,136,167,188,196,224,264,304,374,398
14,71,136,167,188,191,204,246,250,339,374
22,67,85,113,136,154,167,204,224,399,400
22,67,76,113,167,272,316,329,333,374,399
67,113,204,237,250,299,314,333,338,374,399
40,113,167,188,227,234,258,264,304,316,399
12,35,67,84,85,167,191,204,224,264,314
22,40,67,136,154,191,234,237,258,264,399
50,65,99,113,139,204,224,258,264,351,399
22,130,167,196,264,268,272,316,333,334,399
5,12,22,115,154,204,237,258,333,338,376
83,85,99,113,204,289,316,374,390,391,399
22,67,85,113,136,167,204,224,264,399,400
22,84,113,167,224,232,258,264,272,293,399
52,113,136,204,224,237,264,314,316,372,399
22,37,67,154,167,204,224,237,264,361,399
22,67,76,113,167,272,329,333,374,390,399
37,67,113,129,154,167,204,224,237,264,399
22,67,113,136,204,224,258,264,334,399,400
40,67,79,136,154,167,191,234,237,264,399
5,12,22,115,154,204,237,250,258,338,376
82,113,136,154,204,224,237,258,264,330,399
12,23,136,154,167,191,204,224,237,246,258
136,191,204,224,237,253,258,314,316,338,399
22,65,188,196,204,316,333,338,358,374,399
67,84,113,124,154,167,237,258,272,314,358
22,40,96,154,167,203,224,250,374,391,399
12,85,113,146,154,167,204,224,258,314,391
12,115,130,154,167,204,237,246,250,271,305
22,85,113,136,167,204,224,258,264,399,400
14,22,67,75,112,113,136,167,258,390,399
6,22,67,136,167,204,224,237,258,264,375
67,85,113,167,204,258,264,314,316,391,399
82,113,116,154,224,237,272,304,314,358,366
22,85,99,113,116,224,258,272,284,303,391
22,67,113,154,167,204,237,250,301,374,391
22,40,67,73,85,113,116,167,224,258,391
67,113,136,154,204,237,258,264,314,351,399
56,67,123,154,196,204,237,264,308,351,374
52,67,84,85,154,191,204,249,258,333,399
113,136,188,204,264,304,307,316,333,351,399
22,99,113,116,154,204,237,250,258,287,329
62,67,116,154,191,204,224,258,264,351,391
67,85,113,136,154,167,204,224,264,399,400
14,22,67,113,158,167,188,264,333,374,399
29,113,116,154,234,304,308,334,374,390,391
22,104,116,154,167,188,204,258,295,304,333
67,191,204,224,237,250,253,258,314,316,399
12,40,82,113,136,188,224,264,304,336,374
22,67,136,154,167,204,205,224,258,399,400
22,37,67,113,167,204,224,258,264,345,399
84,104,116,154,167,188,204,250,258,304,333
28,75,99,136,141,154,167,234,237,250,379
67,113,154,167,204,224,250,301,374,391,399
63,85,130,136,154,167,204,224,314,370,390
104,154,167,237,246,258,272,339,391,392,399
84,151,154,167,199,224,250,258,272,304,399
65,123,154,155,188,191,204,304,333,351,390
40,154,195,221,224,237,264,304,322,329,399
22,67,88,113,136,154,204,224,258,330,399
22,84,104,116,154,167,188,204,250,295,333
40,52,67,83,136,154,237,250,314,370,399
14,70,82,84,130,204,224,237,264,314,399
38,116,136,167,188,191,204,246,264,304,374
14,70,82,84,113,204,224,237,264,304,314
104,136,154,167,183,189,237,258,264,304,341
22,116,136,154,167,188,196,264,304,374,398
14,22,40,67,84,113,167,237,358,374,399
12,84,191,204,234,237,258,281,314,316,338
22,52,67,84,85,154,191,204,249,258,333
52,67,84,154,204,237,258,314,339,390,399
22,82,113,136,194,204,237,258,304,316,333
5,14,136,167,188,193,201,204,258,264,314
67,83,85,136,167,191,204,264,314,354,399
56,123,154,196,204,224,237,264,308,351,374
22,28,40,84,97,113,154,167,224,367,399
22,28,75,123,136,141,154,167,234,237,379
22,37,67,113,154,204,224,237,258,264,300
39,99,116,130,136,154,182,191,221,224,237
11,22,40,67,136,154,188,224,258,264,399
7,22,40,85,107,113,116,304,316,338,374
5,22,85,116,136,167,250,302,316,333,374
113,114,136,154,167,234,237,246,250,272,399
14,22,67,112,113,167,237,258,333,390,399
22,67,136,188,210,264,272,333,351,374,375
22,67,136,154,199,224,237,247,258,264,399
22,67,154,167,191,237,264,272,374,396,399
28,40,67,85,136,143,154,191,246,333,399
99,154,183,221,237,264,333,338,374,391,397
5,34,113,116,130,136,148,188,224,264,312
5,22,85,113,116,136,167,204,302,316,333
67,113,154,204,237,258,264,333,348,391,399
52,84,85,199,224,258,272,305,314,316,399
22,28,85,136,191,204,333,338,346,390,399
123,141,204,224,264,304,314,316,334,351,388
22,40,67,83,130,136,167,217,264,316,399
67,154,188,191,204,246,258,297,333,338,399
12,32,83,84,154,191,272,305,314,338,390
5,22,85,113,116,136,167,204,316,333,374
22,67,82,113,136,154,204,224,237,264,399
7,22,67,85,136,154,167,204,333,337,374
22,40,67,84,113,116,154,207,258,333,338
67,113,133,136,154,167,188,204,258,314,399
14,22,67,113,226,237,258,264,272,338,399
22,40,67,79,136,154,167,234,237,258,264
22,82,113,136,204,237,258,264,304,333,399
22,67,113,136,140,154,167,224,258,264,399
12,32,83,84,130,154,188,305,314,338,390
54,136,167,188,191,204,264,304,308,374,399
14,22,67,113,204,237,250,258,263,286,333
22,37,67,113,154,167,204,224,258,264,361
22,40,67,130,136,167,217,237,264,316,399
22,40,67,113,136,154,167,224,258,264,399
12,14,22,136,167,191,224,237,258,275,312
13,22,67,113,116,167,224,237,264,316,374
7,22,40,84,113,116,154,224,237,258,351
14,22,67,113,167,204,237,250,258,286,333
48,67,113,116,136,204,264,314,316,333,342
22,37,67,113,204,212,224,237,258,264,399
22,52,67,85,191,204,249,258,264,333,399
18,67,75,123,154,167,191,264,314,333,374
22,37,67,113,154,204,224,237,264,296,399
5,14,113,136,167,188,193,201,258,314,399
67,85,136,191,224,258,264,272,351,375,399
22,67,85,171,204,264,316,333,338,374,399
67,113,123,204,237,264,316,351,374,391,394
14,22,67,113,204,237,250,258,263,333,399
22,113,136,154,167,204,224,258,264,399,400
67,83,85,136,167,191,204,264,314,374,399
22,67,136,154,224,237,247,264,272,351,399
57,99,113,116,136,154,167,237,250,314,374
22,75,83,113,136,154,237,258,294,304,399
57,83,99,113,116,136,154,204,237,314,374
22,67,85,113,136,154,167,258,264,399,400
57,83,99,113,136,167,204,237,250,314,374
40,52,67,83,136,152,154,250,258,370,399
22,113,116,136,154,167,204,237,283,305,374
22,28,85,136,204,304,316,333,338,346,390
14,67,113,204,237,250,299,314,333,374,399
41,99,136,167,196,237,246,250,272,333,399
136,167,188,191,264,304,308,316,333,374,399
12,136,166,196,204,224,237,258,264,331,387
22,67,76,85,113,167,272,316,374,390,399
22,130,136,196,264,268,272,304,316,333,334
54,136,167,188,191,204,304,316,333,374,399
67,113,154,167,204,258,264,314,348,391,399
67,85,113,167,204,224,258,264,314,316,399
84,87,130,234,246,304,312,316,342,390,399
22,113,136,154,204,258,304,333,338,390,399
40,67,83,152,154,237,250,258,314,370,399
12,32,84,130,188,191,272,305,314,338,390
38,83,116,136,167,188,191,204,246,264,374
12,28,72,84,113,237,264,304,314,316,351
67,82,85,136,154,196,204,259,264,374,399
65,67,113,132,154,204,224,237,338,374,399
67,101,113,136,154,204,224,237,258,264,399
113,114,136,167,234,237,246,250,258,272,399
40,67,85,143,154,167,191,246,264,333,399
40,67,90,113,116,136,167,221,264,333,374
22,67,113,136,167,204,224,228,258,399,400
50,67,113,116,165,204,237,333,351,358,374
12,22,84,85,115,154,179,204,224,250,258
22,67,113,154,167,204,237,258,264,345,399
22,67,85,100,154,191,264,272,333,338,374
22,113,136,204,206,224,237,258,264,305,399
22,37,67,113,154,167,204,224,264,296,399
67,85,136,154,167,204,224,258,264,399,400
67,113,117,136,154,188,224,272,338,358,374
81,99,130,154,196,204,237,246,264,338,399
14,22,130,141,192,224,237,264,304,329,399
10,12,136,154,191,204,221,224,237,258,264
12,27,28,113,201,250,272,304,314,351,391
22,84,104,154,188,204,250,258,295,304,333
5,12,84,115,154,204,250,258,333,338,376
14,22,67,75,112,136,167,237,258,333,399
22,40,99,154,167,188,203,224,250,391,399
22,101,113,136,154,224,237,258,264,330,399
67,136,191,204,224,250,253,314,316,338,399
67,84,113,154,237,258,264,314,333,352,399
14,50,99,113,139,204,224,237,264,351,399
67,116,154,191,224,258,262,264,314,351,391
22,113,116,136,154,204,224,237,264,283,374
47,136,191,204,237,250,253,258,314,316,338,399
22,58,67,113,136,154,167,204,224,237,264,399
67,116,136,154,204,237,258,264,314,351,368,389
22,67,113,136,154,167,224,237,258,264,312,399
22,67,83,113,130,136,167,188,235,264,273,316
22,67,113,136,154,167,169,204,237,258,264,399
5,22,113,136,154,167,204,224,237,258,264,399
22,67,113,136,167,204,224,237,258,264,356,399
67,85,113,116,162,204,224,258,264,314,351,400
22,74,113,136,154,167,204,224,237,258,264,399
22,113,136,154,167,204,224,237,258,264,311,399
14,22,88,113,136,173,204,224,237,264,304,374
46,65,85,116,224,250,258,272,304,314,316,351
22,45,67,113,136,154,167,224,237,258,264,399
14,22,28,191,237,264,272,304,330,338,339,385
22,40,83,113,130,136,167,188,235,264,273,316
22,67,113,136,154,167,204,213,224,237,264,399
22,113,136,154,167,204,224,237,248,258,264,399
22,82,83,85,136,196,204,264,304,330,378,399
22,28,67,113,136,154,167,204,224,237,264,399
22,37,67,154,167,191,224,250,258,272,286,399
12,83,85,115,154,167,246,258,272,285,390,400
14,22,88,113,136,204,237,264,304,330,374,399
22,82,83,85,136,154,196,204,264,304,378,399
22,67,113,136,137,154,167,204,237,258,264,399
22,67,84,233,264,272,316,330,338,339,374,399
42,67,113,136,154,167,204,224,237,258,264,399
22,82,83,136,196,204,258,264,304,330,378,399
14,22,99,113,116,136,163,204,258,330,339,358
14,67,85,102,167,191,204,246,264,353,391,399
22,67,113,136,154,167,186,224,237,258,264,399
22,67,113,136,167,204,224,237,255,258,264,399
22,113,116,136,167,204,224,258,264,266,288,334
22,67,136,154,167,204,224,237,258,264,386,399
22,67,113,136,154,167,195,204,224,237,264,399
15,22,136,204,224,258,264,304,330,338,370,399
22,67,113,136,154,167,204,224,237,258,264,399
22,67,136,154,167,199,204,224,237,258,264,399
20,22,67,113,136,154,167,204,224,237,258,264
14,22,84,191,204,224,237,258,304,330,338,399
14,22,131,204,224,237,250,258,304,330,338,399
22,30,67,113,136,154,167,204,224,237,258,264
22,67,110,113,136,154,204,224,237,258,264,399
22,67,136,154,167,204,224,231,237,258,264,399
22,40,67,113,116,130,154,224,237,264,300,330
22,67,136,154,167,204,224,237,258,264,370,399
22,67,113,136,144,154,204,224,237,258,264,399
84,131,191,202,204,224,250,258,304,308,338,375
22,24,67,136,154,167,204,224,237,258,264,399
22,37,67,154,167,224,237,245,258,272,358,399
22,67,113,136,167,190,204,224,237,258,264,399
22,67,113,136,154,167,204,224,237,264,298,399
22,67,111,113,136,154,167,204,224,237,258,399
67,113,136,154,167,204,224,237,251,258,264,399
84,131,191,202,224,237,250,258,304,308,375,399
22,67,113,136,154,167,204,219,237,258,264,399
22,51,67,113,136,154,167,204,224,258,264,399
22,67,113,136,154,167,188,204,224,258,264,399
22,67,113,136,154,167,204,224,237,258,264,277
22,67,113,154,167,176,204,224,237,258,264,399
22,67,83,113,136,154,167,204,237,258,264,399
67,136,191,204,237,250,253,258,316,333,338,399
22,67,113,154,167,204,224,237,258,264,318,399
22,67,136,154,167,191,204,224,237,258,264,399
28,53,82,85,99,113,136,264,272,314,333,368
22,33,113,136,154,167,204,224,237,258,264,399
22,67,113,136,154,167,198,204,224,237,258,264
14,15,22,136,204,224,237,258,264,330,338,370
22,67,113,136,167,204,224,237,258,264,266,399
22,67,113,136,150,154,167,204,224,237,264,399
22,67,113,136,154,167,204,216,224,237,258,264
14,22,28,136,191,237,264,272,304,338,339,385
7,22,67,113,136,154,167,204,224,237,258,399
67,113,136,154,167,204,221,224,237,258,264,399
22,67,113,136,154,204,224,237,258,264,342,399
67,113,136,154,167,180,204,224,237,258,264,399
22,67,113,136,154,167,224,237,258,264,326,399
22,89,113,136,154,167,204,224,237,258,264,399
22,52,67,113,136,154,204,224,237,258,264,399
22,67,113,136,165,167,204,224,237,258,264,399
22,67,69,136,154,167,204,224,237,258,264,399
53,82,85,99,113,264,272,314,316,333,368,399
22,67,113,136,154,167,204,237,258,264,290,399
22,67,78,136,154,167,204,224,237,258,264,399
67,113,136,154,167,204,224,237,258,264,308,399
22,67,113,136,154,167,204,208,224,237,258,264
22,67,113,136,167,204,224,237,258,264,362,399
22,67,113,136,154,167,204,224,237,258,264,335
22,67,113,136,154,167,185,204,224,237,258,399
22,67,83,113,136,167,188,235,264,273,316,363
22,67,136,154,167,174,204,224,237,258,264,399
22,67,113,136,154,167,204,224,237,264,359,399
22,40,67,113,130,154,187,224,237,264,300,338
22,26,67,113,136,154,204,224,237,258,264,399
22,67,113,116,136,167,204,224,258,264,266,334
22,40,67,113,136,154,167,224,237,258,264,399
22,67,113,136,167,204,224,237,258,264,316,399
22,67,113,136,154,167,184,204,224,237,258,399
22,67,113,136,154,167,224,237,258,264,324,399
67,113,136,154,167,204,224,237,258,264,314,399
22,67,84,113,233,237,264,272,316,330,339,399
22,113,136,154,167,204,224,237,258,264,293,399
67,113,136,154,167,204,224,237,258,264,344,399
14,67,85,102,191,204,224,246,258,264,353,399
22,67,115,136,154,167,204,224,237,258,264,399
14,22,88,113,173,204,224,237,264,304,330,374
46,65,85,113,116,224,258,272,314,316,351,368
22,67,113,136,154,167,204,224,237,264,395,399
37,84,113,154,167,224,237,246,258,264,272,278
22,83,113,130,154,159,167,204,237,250,301,305
22,67,113,136,154,167,204,224,237,258,381,399
12,83,84,85,115,154,167,246,272,285,390,400
22,61,67,113,136,154,167,204,224,237,258,399
22,67,113,136,154,167,204,234,237,258,264,399
22,113,136,154,166,167,204,224,237,258,264,399
22,67,113,136,154,167,224,237,238,258,264,399
22,67,113,136,154,167,224,237,258,264,360,399
22,44,67,113,136,154,167,204,224,237,264,399
22,85,104,106,136,167,204,224,305,316,364,399
22,67,113,123,136,154,167,204,224,237,258,264
67,113,116,136,154,204,264,314,333,351,368,389
14,22,99,116,136,163,204,237,258,330,339,358
22,67,136,165,167,195,196,224,340,358,364,399
46,65,85,113,116,250,272,304,314,316,351,368
47,67,136,191,237,250,258,314,316,333,338,399
22,67,75,113,136,154,167,224,237,258,264,399
47,67,136,191,237,250,253,314,316,333,338,399
22,67,113,136,154,167,204,237,258,264,333,399
22,67,113,136,154,161,167,204,224,258,264,399
22,67,103,113,136,154,167,224,237,258,264,399
9,22,67,113,136,167,204,224,237,258,264,399
37,84,113,154,167,183,224,237,246,258,264,272
22,67,113,136,167,204,220,224,237,258,264,399
113,136,258,262,264,272,314,316,333,368,384,399
22,67,113,136,154,204,209,224,237,258,264,399
22,67,113,136,154,167,182,224,237,258,264,399
22,67,104,136,154,167,204,224,237,258,264,399
22,67,113,154,167,204,224,237,258,264,329,399
67,113,136,154,167,204,224,237,246,258,264,399
22,40,67,113,130,154,187,224,237,264,330,338
22,67,136,154,167,203,204,224,237,258,264,399
22,68,83,99,130,136,191,204,237,316,330,390
14,15,22,136,204,224,237,264,304,330,338,370
14,22,88,173,204,224,237,264,304,330,374,399
22,67,113,136,154,167,204,214,224,237,264,399
22,67,113,136,154,167,204,237,258,264,383,399
22,67,113,136,154,167,170,204,224,237,258,399
22,40,67,113,130,136,167,235,264,273,316,363
12,22,67,113,136,154,167,204,224,237,258,264
22,67,113,130,136,154,167,204,224,237,264,399
22,67,113,136,154,167,204,224,237,264,310,399
22,67,113,136,167,204,224,237,258,264,373,399
22,67,113,136,154,167,204,224,237,239,258,399
22,67,109,113,136,154,167,204,224,258,264,399
22,67,113,136,154,167,224,237,258,264,272,399
67,113,136,154,167,204,224,237,258,264,292,399
22,67,113,116,167,204,224,258,264,266,288,334
19,22,67,113,136,154,167,204,224,237,258,264
67,108,113,136,154,167,204,224,237,258,264,399
28,53,82,85,136,264,272,314,316,333,368,399
22,85,106,136,167,195,204,250,305,316,364,399
22,67,113,136,154,204,224,237,258,264,351,399
16,136,154,191,224,250,258,272,305,314,368,399
22,113,136,154,167,204,224,237,258,264,274,399
22,28,116,136,191,237,264,272,304,338,339,385
22,113,136,154,167,204,224,237,258,264,304,399
67,93,113,136,154,167,204,224,237,258,264,399
47,67,136,191,204,237,253,258,316,333,338,399
67,113,136,154,167,204,224,237,258,264,306,399
22,67,113,136,154,167,224,237,258,264,267,399
22,67,98,113,136,154,167,204,224,237,258,264
22,67,113,136,154,167,189,224,237,258,264,399
22,67,136,154,167,196,204,224,237,258,264,399
22,67,113,136,154,167,204,224,237,250,258,399
22,59,67,113,136,154,167,204,224,237,264,399
14,22,67,113,136,167,204,224,237,258,264,399
37,67,154,167,183,224,237,246,258,264,272,278
28,53,82,85,113,136,264,272,314,333,368,399
22,67,113,136,154,167,204,237,258,264,313,399
28,53,82,85,113,136,264,272,314,316,368,399
84,131,202,204,224,237,250,258,304,308,338,399
67,113,136,154,204,224,250,258,279,330,338,399
22,113,136,145,154,167,204,224,237,258,264,399
22,83,113,130,154,159,204,237,250,305,391,399
22,67,113,136,154,167,204,224,237,264,374,399
22,34,67,113,136,167,204,224,237,258,264,399
67,113,116,136,204,224,258,264,266,288,334,400
22,67,165,167,195,196,204,237,340,358,364,399
14,22,28,116,191,237,272,304,330,338,339,385
25,67,113,136,154,167,204,224,237,258,264,399
22,67,113,136,154,167,183,204,224,237,258,264
22,67,136,154,167,204,224,237,258,264,280,399
22,67,113,128,136,154,167,224,237,258,264,399
22,113,136,154,167,204,224,237,258,264,305,399
22,67,113,136,154,167,204,224,237,258,390,399
22,131,191,204,224,237,250,258,304,330,338,399
22,55,67,113,136,154,167,204,224,258,264,399
22,67,83,113,130,136,167,188,235,273,316,363
14,22,88,113,136,173,204,237,304,330,374,399
22,99,113,136,154,167,204,224,237,258,264,399
22,67,113,136,154,167,204,237,258,264,270,399
22,67,113,116,136,154,167,204,224,237,258,264
22,67,113,136,154,167,224,237,258,264,320,399
22,67,77,113,136,154,167,204,224,258,264,399
14,22,113,136,173,204,224,237,264,304,374,399
22,67,80,113,136,154,167,204,224,237,264,399
22,67,136,154,167,204,224,237,258,264,343,399
22,67,113,136,154,167,204,224,235,237,258,264
22,65,67,113,154,167,204,224,237,258,264,399
22,83,113,130,159,167,204,250,301,305,391,399
67,113,136,154,167,204,224,237,243,258,264,399
22,67,95,113,136,154,167,204,237,258,264,399
22,67,113,136,167,204,224,237,258,264,375,399
22,67,113,120,136,154,167,204,224,237,258,399
22,113,136,154,157,167,204,224,237,258,264,399
22,113,136,154,167,204,224,237,258,261,264,399
22,67,113,136,154,167,204,237,258,264,315,399
22,67,113,136,154,167,204,224,237,258,358,399
50,67,113,136,154,167,204,224,237,258,264,399
22,66,67,113,136,154,167,204,224,237,258,264
22,113,136,154,167,204,224,237,258,264,382,399
22,67,97,113,136,154,167,204,224,237,258,399
84,85,113,116,154,162,204,224,258,264,314,400
22,67,113,136,147,154,167,204,237,258,264,399
22,67,113,119,136,154,167,204,224,237,264,399
22,67,113,136,154,167,201,204,237,258,264,399
22,67,113,136,154,167,204,224,237,258,264,317
22,67,136,141,154,167,204,224,237,258,264,399
22,67,113,116,136,167,204,258,264,266,288,334
22,67,84,113,233,264,316,330,338,339,374,399
67,113,136,154,167,204,224,237,258,264,387,399
22,88,113,136,204,224,237,264,304,330,374,399
22,67,113,136,154,167,204,224,237,258,269,399
22,31,67,113,136,154,167,204,224,258,264,399
67,94,113,136,154,167,204,224,237,258,264,399
22,67,113,136,154,167,200,204,237,258,264,399
22,67,113,136,154,167,181,204,224,237,258,399
22,40,67,113,116,130,187,224,237,264,300,338
47,67,191,204,250,253,258,314,316,333,338,399
22,67,113,136,167,204,218,224,237,258,264,399
22,67,113,136,154,167,204,224,258,262,264,399
22,67,113,136,154,167,175,204,224,258,264,399
22,67,85,113,136,154,204,224,279,330,338,399
22,113,125,136,154,167,204,224,237,258,264,399
22,67,113,136,154,167,204,237,244,258,264,399
