71,198
137,198
73,91
8,65
39,65
90,91
95,137
62,73
65,141
90,96
137,139
29,154
11,31,33
91,109,129
1,33,65
4,73,145
9,91,140
62,91,196
9,55,73
72,172,196
66,95,137
90,107,154
31,154,198
90,151,196
71,73,90
73,91,137
65,154,198
102,129,165
8,33,62
33,91,96
73,91,139
25,65,73
91,95,198
33,62,80
65,154,182
33,62,91,95
62,71,90,198
2,33,73,128
62,65,90,135
62,65,71,91
42,62,90,165
62,90,91,95
35,71,95,198
2,8,65,91
44,65,137,198
33,65,95,137
62,65,72,198
39,55,65,196
29,65,90,141
65,71,90,137
95,121,137,193
73,82,137,198
62,65,137,139
42,62,73,91
39,62,65,198
35,62,90,91
91,165,193,198
42,62,73,139
62,90,137,196
42,65,73,91
33,56,90,96
28,33,65,180
90,91,159,189
14,31,40,62
33,60,73,132
9,65,90,116
28,29,90,154
6,65,73,95
91,129,137,198
2,65,137,165
42,71,73,90,91,137,138,139,196,198
62,66,90,91,137,139,159,179,189,198
37,42,62,65,66,71,90,91,139,198
42,62,65,71,90,137,138,139,150,196
11,28,31,41,55,65,73,74,90,107
9,11,28,31,33,90,93,116,165,198
33,56,62,71,73,96,123,147,162,198
58,62,65,66,73,90,91,95,137,188
2,31,33,44,62,65,90,91,137,165
9,31,33,42,65,81,90,91,137,198
9,28,31,33,41,55,65,73,74,90
8,31,53,65,73,90,91,137,176,188
33,71,89,90,91,95,137,160,193,198
21,32,34,62,65,66,73,137,138,198
33,67,71,91,95,145,148,162,198,200
33,45,55,62,65,73,90,91,95,137
2,8,9,31,65,73,90,91,110,137
1,31,35,62,65,72,90,95,175,198
5,9,16,20,31,47,53,91,115,162
9,31,33,73,91,104,123,145,193,198
9,19,42,65,91,105,138,191,196,198
8,9,33,53,73,90,91,137,176,188
33,60,62,71,73,80,90,95,112,198
33,35,62,71,90,91,137,159,189,198
65,71,73,90,91,137,138,139,196,198
39,62,65,72,80,88,91,132,138,198
21,34,39,62,65,66,73,137,138,198
33,42,71,75,96,126,129,152,165,198
42,62,65,71,73,90,91,137,138,196
35,62,65,66,71,90,95,137,188,198
33,62,65,71,73,90,91,95,137,188
1,8,31,33,40,62,65,86,91,175
33,55,62,65,69,71,90,91,135,137
39,42,62,65,73,90,91,137,138,198
6,22,33,62,65,71,73,91,95,137
33,42,62,71,90,91,137,152,165,193
1,23,33,62,65,71,73,90,95,198
39,62,71,73,90,137,138,173,196,198
1,33,56,73,90,96,123,147,162,198
2,9,31,65,73,90,91,137,188,198
6,22,62,65,71,73,90,91,95,137
33,42,62,65,69,71,91,137,165,198
33,42,62,66,71,91,95,137,165,198
19,62,71,90,120,138,158,159,196,198
24,62,71,73,90,137,138,193,196,198
42,62,65,73,90,91,137,139,196,198
19,33,42,65,71,90,91,137,165,198
1,56,60,62,65,71,73,90,95,198
33,42,56,62,71,90,91,95,96,156
1,8,33,40,62,72,86,90,91,175
42,62,71,90,137,138,139,150,196,198
19,30,33,65,69,72,76,90,91,198
8,41,42,65,71,90,91,95,138,186
58,62,65,66,73,90,91,95,188,198
26,35,62,65,71,80,91,139,145,200
35,62,71,90,91,95,137,159,189,198
62,65,71,73,90,137,138,139,196,198
33,41,42,55,65,71,73,90,91,95
65,66,71,73,91,95,118,138,139,145
5,9,16,19,20,31,33,91,115,162
22,33,42,55,62,65,71,73,90,95
42,62,65,66,71,90,91,95,137,198
33,49,60,62,65,71,95,137,165,198
39,42,65,73,90,91,137,138,196,198
8,33,42,62,65,71,73,90,91,137
33,42,62,71,90,95,96,121,137,193
1,8,35,40,61,62,65,71,90,91
8,41,42,61,65,71,90,138,139,186
60,62,65,72,90,98,150,151,165,198
17,42,62,71,73,80,139,141,196,198
62,71,73,80,90,91,95,156,174,198
6,9,33,65,73,90,107,128,137,154
62,71,89,90,91,95,160,165,193,198
37,42,65,66,71,73,90,95,139,198
18,31,40,62,65,72,86,90,91,175
16,33,71,95,145,148,160,162,198,200
6,33,45,55,71,73,90,91,95,137
2,31,33,44,62,65,72,90,165,198
33,42,55,62,65,71,73,90,91,137
16,33,42,62,71,90,91,115,156,198
9,19,33,42,65,81,91,137,188,198
24,62,71,73,90,120,137,138,196,198
42,62,65,71,73,90,91,137,139,196
33,49,60,65,71,90,98,137,165,198
33,58,65,73,95,99,108,132,137,198
14,33,40,62,65,72,86,90,165,175
42,71,73,90,91,95,96,115,156,198
31,33,53,62,65,72,90,91,95,137
9,31,33,73,104,123,145,148,162,198
33,58,62,65,91,95,108,132,137,198
45,55,62,65,71,73,90,91,95,137
42,62,71,73,90,96,121,137,193,198
57,62,71,80,91,138,139,156,196,198
1,31,33,62,65,72,90,95,175,198
39,42,62,73,90,137,138,173,196,198
22,33,42,55,62,71,73,91,95,137
42,62,65,66,71,91,95,129,137,165
9,31,33,53,73,90,91,137,176,188
1,33,56,62,71,73,90,96,123,162
42,62,65,73,90,91,138,139,196,198
62,71,89,90,91,95,137,165,193,198
42,62,65,71,73,90,91,137,138,198
33,35,62,71,91,95,137,153,188,189
33,58,62,66,73,91,95,137,188,198
33,62,71,73,95,124,137,188,193,198
42,62,65,71,73,137,139,150,196,198
39,42,62,65,71,91,137,138,196,198
33,42,62,65,66,71,91,95,137,165
19,24,71,90,91,120,138,158,159,196
1,17,33,54,62,65,71,141,145,178,198
9,13,31,42,65,73,137,139,150,154,198
33,42,62,71,73,77,90,91,137,193,198
22,33,40,55,62,71,90,91,95,137,165
31,33,62,65,72,90,91,95,137,165,198
33,42,62,65,66,71,73,91,95,137,198
33,42,62,73,90,91,137,166,188,193,198
62,65,66,71,73,90,91,95,137,188,198
9,11,16,31,33,73,77,126,145,148,198
6,19,31,47,62,72,86,90,91,165,175
9,33,42,44,77,109,126,129,137,165,198
9,42,65,73,90,91,105,137,138,196,198
33,42,62,71,73,91,95,137,167,188,198
33,42,62,65,66,71,73,91,95,137,188
9,20,42,44,90,91,137,152,157,159,198
31,65,72,91,95,102,129,137,165,184,198
33,42,62,65,66,69,73,90,91,137,198
33,65,66,71,73,90,91,95,137,188,198
33,42,62,65,66,69,71,90,91,137,198
9,31,33,42,77,91,109,126,129,137,165
33,42,62,71,90,95,96,137,188,193,198
42,62,73,90,91,95,137,166,188,193,198
31,33,42,77,91,109,126,129,137,165,198
31,65,68,72,90,91,95,137,146,165,198
33,42,62,65,66,69,90,133,137,188,198
17,42,62,71,78,90,120,138,150,196,198
10,33,40,42,55,62,65,71,90,95,137
33,55,65,71,73,90,91,135,137,149,181
1,33,54,62,65,71,73,80,141,145,198
39,42,62,65,71,90,91,137,172,196,198
9,11,28,41,55,65,90,92,107,139,161
33,42,62,71,73,90,91,95,137,167,198
8,9,31,33,53,65,73,91,137,140,183
25,33,52,65,66,72,91,95,129,137,198
33,42,62,65,71,90,91,95,137,188,198
31,62,65,73,90,125,137,139,150,163,198
21,38,39,62,65,71,137,142,173,196,198
31,62,65,72,91,95,102,132,137,184,198
33,42,62,71,73,90,95,96,188,193,198
1,33,62,65,71,73,80,91,95,145,198
8,33,42,62,65,73,90,91,141,155,188
1,33,56,62,65,71,73,90,91,141,198
33,42,65,66,69,71,90,91,137,188,198
1,33,56,62,65,71,73,90,91,93,198
9,20,31,33,42,44,90,91,152,157,159
33,42,62,65,66,90,91,95,137,188,198
39,42,62,65,71,73,90,172,184,196,198
9,11,28,33,36,65,90,154,165,182,198
33,55,62,65,69,71,73,90,91,137,149
22,33,42,55,62,63,65,71,73,95,137
33,42,62,65,66,71,73,90,91,188,198
9,11,16,31,33,77,91,123,126,148,198
1,33,56,62,65,71,73,90,91,95,198
33,55,62,65,69,73,90,91,135,149,181
9,20,31,33,42,44,90,137,152,157,198
33,42,62,65,71,73,90,91,95,137,188
33,42,62,65,66,71,73,91,95,188,198
31,33,42,44,77,91,109,126,129,137,165
33,42,62,71,90,95,137,167,188,193,198
33,42,62,65,66,71,90,91,137,188,198
22,40,42,55,62,65,71,90,91,95,165
33,55,62,65,69,71,90,135,137,149,181
9,11,16,28,33,73,115,154,170,193,198
9,42,65,79,90,91,137,138,139,196,198
33,62,71,73,90,91,95,137,167,188,193
42,56,62,71,73,90,91,95,96,115,198
42,62,71,73,77,90,91,137,167,193,198
3,33,55,71,73,90,91,95,137,176,193
21,33,62,65,69,71,73,91,137,149,198
33,62,71,73,90,96,115,123,141,162,198
17,42,62,71,73,90,120,138,139,150,196
9,11,16,31,73,77,91,123,145,148,198
33,56,62,71,73,90,91,96,141,162,198
33,42,62,66,71,73,91,95,137,188,198
33,42,62,65,66,71,73,90,91,95,137
42,62,65,66,71,73,90,91,95,137,188
33,42,56,71,73,90,91,95,115,162,198
33,42,56,62,65,71,91,95,129,177,198
33,42,62,90,91,95,137,167,188,193,198
62,65,69,71,73,90,91,135,137,149,181
33,62,71,90,91,95,137,167,188,193,198
33,42,62,71,73,77,90,91,137,188,198
11,16,31,33,73,77,91,123,126,145,198
33,42,62,71,73,91,95,137,188,193,198
20,30,33,48,69,72,91,114,126,137,198
42,62,65,66,71,90,91,95,137,188,198
33,42,62,65,66,71,91,95,137,188,198
33,56,62,65,71,73,90,91,141,155,188
9,31,42,44,77,109,126,129,137,165,198
9,42,65,73,79,90,91,105,137,139,198
33,42,62,73,90,91,95,96,137,188,193
33,42,73,90,91,95,96,137,166,188,193
19,31,48,65,72,90,91,105,137,196,198
33,62,71,73,90,91,95,137,188,193,198
9,19,33,42,65,90,91,93,113,165,198
25,31,33,65,72,91,95,126,129,137,198
33,62,71,73,90,91,95,96,188,193,198
62,71,73,78,120,123,124,139,183,190,196
33,62,65,69,71,73,90,91,137,149,181
9,20,31,33,42,44,90,91,137,159,198
33,42,65,66,71,90,91,95,137,188,198
9,11,41,65,73,79,90,92,107,139,161
3,16,28,33,45,55,71,73,115,144,154
8,33,42,62,65,71,73,91,95,137,183
62,71,73,89,90,91,95,96,137,193,198
1,17,54,62,65,71,73,141,145,178,198
33,62,65,66,71,73,91,95,137,188,198
9,11,28,41,65,73,79,92,107,139,161
33,42,62,71,73,90,95,115,193,198,199
9,31,33,44,65,68,90,91,137,165,198
6,19,31,33,47,72,86,90,119,165,175
33,62,65,69,71,73,90,133,137,188,198
10,22,33,40,42,55,71,85,90,95,137
33,42,56,62,73,90,91,95,115,162,198
19,33,62,65,72,90,98,137,165,182,198
19,31,35,62,65,72,90,91,105,137,198
9,20,31,33,44,90,91,137,157,159,198
22,33,40,42,62,71,90,91,95,137,165
31,65,72,91,95,102,129,132,137,165,184
1,17,33,54,62,65,71,80,141,178,198
33,42,62,71,73,90,91,96,137,188,198
19,20,62,72,78,90,97,143,156,196,198
33,62,71,73,90,91,96,137,188,193,198
33,42,62,65,71,73,91,95,137,188,198
33,65,66,71,90,91,95,100,137,165,198
33,62,71,89,91,95,96,137,188,193,198
33,42,71,73,90,91,95,96,115,162,198
33,42,71,73,90,91,95,96,188,193,198
22,33,40,42,55,62,71,90,91,95,137
19,31,35,48,62,65,72,90,105,137,198
33,42,62,71,73,95,96,137,188,193,198
19,31,33,62,72,86,90,91,119,165,175
1,7,31,40,62,65,72,85,86,172,175
1,33,56,62,65,71,73,91,95,192,198
33,42,62,65,66,71,73,95,137,188,198
33,42,62,65,66,73,90,91,95,137,188
33,42,62,66,71,73,90,91,95,137,198
19,25,30,33,48,69,72,91,114,126,137
33,42,65,66,69,71,73,90,133,137,188
1,17,33,54,62,65,73,80,145,178,198
42,62,65,71,73,90,91,172,184,196,198
9,11,41,55,65,73,79,90,92,107,139
19,31,35,48,62,65,91,105,137,196,198
33,42,65,66,71,73,91,95,137,188,198
42,62,71,78,90,120,138,139,150,196,198
42,65,73,79,91,105,137,138,139,196,198
33,62,65,72,90,91,95,137,151,165,198
33,42,62,65,66,73,90,91,137,188,198
27,33,50,55,62,65,71,73,91,95,145
9,31,33,42,73,90,131,137,154,193,198
22,40,42,55,62,65,71,90,91,137,165
17,42,62,71,73,78,120,138,150,196,198
4,33,41,55,65,71,73,91,95,126,145
9,31,33,42,65,73,91,108,126,137,198
8,33,42,56,62,65,71,73,91,141,188
33,42,62,65,66,73,90,95,137,188,198
33,42,62,71,73,91,95,96,137,188,193
21,39,62,65,71,73,91,134,138,196,198
33,42,62,65,66,71,73,90,91,137,198
33,62,71,73,89,91,95,137,188,193,198
19,20,25,30,48,72,91,114,126,137,198
33,55,65,69,71,73,90,91,135,149,181
31,62,65,72,95,129,132,137,165,184,198
33,42,62,73,91,95,96,137,188,193,198
33,42,62,65,66,71,73,90,91,137,188
33,62,65,66,71,73,90,91,95,188,198
9,31,33,44,77,91,109,129,137,165,198
9,11,16,31,73,77,91,123,126,145,198
1,11,31,33,62,65,72,90,91,95,198
19,28,33,35,65,71,80,127,141,198,200
33,42,56,62,71,73,90,91,95,162,198
1,33,54,62,65,71,80,141,145,178,198
39,42,62,71,90,91,137,172,184,196,198
9,20,31,33,42,44,91,152,157,159,198
42,62,65,66,71,73,90,91,137,188,198
10,22,33,40,42,65,71,85,90,95,137
31,35,48,62,65,72,90,91,105,196,198
33,42,62,66,69,71,73,90,133,137,198
7,31,40,62,65,72,85,86,90,172,175
33,42,62,71,73,90,91,95,167,188,193
22,33,42,55,62,65,90,91,95,137,165
8,33,42,56,62,65,73,90,91,155,188
33,42,62,71,73,90,91,95,96,115,198
33,62,65,66,71,90,91,95,137,188,198
11,28,41,55,65,73,79,92,107,139,161
17,33,54,62,71,73,80,141,145,178,198
2,31,33,65,73,90,91,94,137,188,198
8,33,42,62,65,71,73,90,91,141,155
33,42,71,73,77,90,137,167,188,193,198
31,33,62,65,72,91,95,108,132,137,198
8,33,42,56,62,65,71,90,91,141,155
33,62,71,73,90,91,95,96,137,188,198
6,31,33,47,62,72,90,91,119,165,175
6,31,33,47,72,86,90,91,119,165,175
6,31,33,47,62,72,86,90,91,119,175
11,16,31,33,73,77,91,123,126,145,148
19,31,62,65,72,90,91,105,125,137,198
33,42,62,65,66,71,73,90,91,95,198
33,42,56,62,65,71,73,90,91,141,188
33,42,65,66,71,73,90,91,95,188,198
33,42,62,65,66,71,90,95,137,188,198
33,42,62,66,71,73,90,95,137,188,198
33,42,65,66,73,90,91,95,137,188,198
39,42,62,65,71,73,90,137,184,196,198
33,62,71,73,90,91,115,123,141,162,198
33,71,73,89,90,91,95,96,137,188,193
33,62,72,80,91,95,108,132,193,197,198
42,62,71,73,90,91,95,167,188,193,198
10,22,33,40,42,55,65,71,85,90,95
42,62,65,66,73,90,91,95,137,188,198
33,42,62,71,90,91,95,137,167,188,198
33,42,65,66,69,71,73,91,137,188,198
33,55,62,65,69,73,90,91,135,137,149
33,42,65,66,71,73,90,95,137,188,198
20,31,33,42,90,91,137,152,157,159,198
33,42,62,71,73,90,91,95,137,188,198
9,19,28,31,54,65,106,139,165,192,198
42,62,65,71,73,90,91,95,137,188,198
33,62,71,73,90,91,95,96,115,162,198
8,42,56,62,65,73,90,91,141,155,188
33,42,62,65,66,71,73,90,137,188,198
9,31,33,42,44,91,137,152,157,159,198
41,55,62,71,73,78,135,138,139,164,196
1,31,40,62,65,85,86,90,172,175,196
19,31,35,48,65,90,91,100,137,196,198
9,11,28,31,33,65,73,90,93,154,198
33,42,62,66,73,90,91,95,137,188,198
39,42,62,65,90,91,137,172,184,196,198
33,42,62,73,90,91,95,96,166,188,193
33,42,62,65,66,71,73,90,95,188,198
9,11,16,33,77,91,123,126,145,148,198
8,33,42,62,65,71,90,91,141,155,188
33,42,62,65,66,71,90,91,95,137,188
42,62,71,73,90,91,95,96,137,188,198
7,31,40,62,65,72,86,90,172,175,196
33,42,62,66,69,73,90,91,137,188,198
33,42,62,66,71,73,90,91,95,137,188
19,25,30,33,69,72,91,114,126,137,198
9,31,33,44,77,91,109,126,129,137,165
19,31,48,62,65,72,90,91,105,196,198
33,56,62,71,91,96,115,123,141,162,198
33,42,65,66,71,73,90,91,95,137,198
33,42,62,90,91,95,96,137,188,193,198
42,62,65,66,71,73,91,95,137,188,198
33,42,62,71,73,90,91,95,96,188,193
33,42,65,71,73,90,91,95,137,188,198
9,11,28,41,65,73,79,90,92,107,161
19,31,35,48,62,65,72,91,105,137,196
33,42,65,66,71,73,90,91,95,137,188
19,55,62,65,71,90,91,103,137,139,196
9,11,28,41,55,73,90,92,107,139,161
33,42,62,65,66,71,73,91,137,188,198
33,62,65,71,80,91,95,145,165,198,200
33,62,65,71,73,90,91,95,137,188,198
31,62,65,72,91,129,132,137,165,184,198
9,11,28,41,55,79,90,92,107,139,161
39,42,65,71,73,91,137,172,184,196,198
31,35,48,65,72,90,91,100,137,195,198
62,65,70,90,91,137,138,139,151,196,198
33,62,65,66,69,73,90,133,137,188,198
33,55,62,65,71,73,91,135,137,149,181
9,31,41,42,55,65,73,84,90,91,139
9,11,16,31,33,73,77,91,123,126,148
33,42,62,65,66,71,73,90,95,137,188
10,22,33,40,42,55,62,71,90,95,137
33,42,62,65,66,69,71,73,133,137,188
1,7,40,65,72,85,86,90,172,175,196
1,33,62,65,71,73,80,90,91,95,198
9,11,28,31,33,55,65,73,90,107,154
19,31,35,48,72,90,91,137,195,196,198
33,42,62,66,71,90,91,95,137,188,198
33,42,62,71,73,90,91,96,137,188,193
19,38,42,62,65,71,91,137,139,196,198
33,42,62,71,77,90,91,137,167,193,198
31,43,48,62,73,86,90,91,139,169,196
33,62,65,69,71,73,90,91,137,149,198
33,42,56,62,71,90,91,95,96,162,198
10,33,40,42,55,62,65,71,85,90,137
9,31,33,73,91,104,123,145,148,162,193,198
19,35,62,65,71,90,91,137,139,168,184,196
1,17,33,56,60,62,65,71,73,90,141,198
57,62,71,73,80,90,91,138,139,156,196,198
62,71,73,80,90,91,95,138,139,156,174,198
42,51,56,62,73,90,91,95,96,115,156,198
16,33,42,62,71,90,91,95,96,115,156,198
22,33,42,55,62,65,71,73,90,91,95,137
16,42,62,71,73,90,91,95,96,115,156,193
20,24,31,48,62,72,90,91,137,143,196,198
39,42,62,65,71,73,90,91,137,138,196,198
8,31,33,40,53,62,65,72,90,91,95,137
9,19,42,65,91,105,137,138,139,191,196,198
60,62,64,65,72,90,98,138,150,151,165,198
19,30,33,48,65,69,72,76,90,91,137,198
20,31,33,35,62,72,90,91,95,137,193,198
33,42,55,62,65,69,71,73,90,91,135,137
60,62,64,65,72,90,95,137,138,150,165,198
1,23,33,56,60,62,65,71,73,90,95,198
33,42,62,71,90,91,96,137,152,165,193,198
33,42,51,62,71,90,91,95,96,115,156,198
33,51,56,62,71,73,90,91,95,96,156,198
33,35,62,71,90,91,95,137,159,189,193,198
33,35,62,66,71,91,95,137,153,188,189,198
8,33,42,62,65,71,73,90,91,95,137,188
1,8,33,35,40,61,62,65,71,90,91,95
33,42,51,56,71,73,90,91,95,96,115,198
8,33,40,62,71,91,95,129,137,160,193,194
19,31,33,35,48,62,65,72,90,91,137,198
16,33,42,73,90,91,95,96,115,156,193,198
33,42,51,56,62,71,90,91,95,96,156,198
8,41,42,61,65,71,90,91,95,138,139,186
17,42,46,62,65,71,73,80,139,141,196,198
21,32,34,39,62,65,66,71,73,137,138,198
41,42,55,62,65,71,73,90,92,95,138,139
39,42,62,65,71,73,90,137,138,173,196,198
12,55,62,65,71,73,90,135,137,138,139,196
6,22,33,55,62,65,71,73,90,91,95,137
42,62,65,71,73,90,91,137,139,184,196,198
33,62,71,73,89,90,95,124,137,188,193,198
33,42,62,73,90,91,95,96,115,156,193,198
2,31,33,44,62,65,72,90,91,137,165,198
16,33,42,62,71,73,90,91,95,96,115,198
1,33,60,62,65,71,73,80,90,95,112,198
33,51,62,71,73,90,91,95,96,115,156,198
19,20,24,31,48,62,72,90,91,105,196,198
33,42,71,75,91,96,126,129,137,152,165,198
33,49,60,62,65,71,90,95,98,137,165,198
60,62,64,65,72,90,95,98,150,151,165,198
33,42,56,62,71,90,91,95,96,115,156,198
33,42,51,56,62,90,91,95,96,115,156,198
16,33,67,71,91,95,145,148,160,162,198,200
33,42,51,56,62,71,73,90,95,115,156,198
8,9,31,33,53,65,73,90,91,137,176,188
9,11,28,31,33,65,90,93,116,154,165,198
33,42,51,71,73,90,91,95,96,115,156,198
33,42,51,56,62,71,90,91,95,96,115,198
42,62,71,73,90,91,120,137,138,139,196,198
19,24,31,48,62,72,90,105,137,143,196,198
8,18,31,33,40,62,65,72,86,90,91,175
1,11,31,33,62,65,73,90,91,95,185,198
19,20,24,31,48,62,72,90,91,137,143,196
16,33,42,62,71,90,91,95,96,115,156,193
19,20,24,48,62,72,90,91,105,143,196,198
37,42,62,65,66,71,73,90,91,95,139,198
1,8,31,33,48,62,65,73,86,90,91,169
33,58,62,65,73,91,95,99,108,132,137,198
31,33,62,65,72,91,95,129,132,137,165,198
14,31,33,40,62,65,72,86,90,122,165,175
5,9,16,19,20,31,33,47,53,91,115,162
8,33,40,59,62,72,86,91,117,132,183,193
20,24,31,48,62,72,91,105,137,143,196,198
33,42,62,65,66,71,90,91,95,137,165,198
6,33,45,55,62,65,71,73,90,91,95,137
33,35,62,65,66,71,90,91,95,137,188,198
33,51,56,62,71,73,90,91,95,96,115,198
2,9,31,33,42,65,73,90,91,137,188,198
1,31,33,35,62,65,72,90,91,95,175,198
33,34,42,62,65,66,71,73,90,91,137,198
19,33,42,62,65,69,71,90,91,137,165,198
33,42,51,56,71,73,90,91,95,96,156,198
60,62,64,65,72,90,95,98,137,138,150,151
39,42,55,62,65,71,73,90,137,138,171,196
16,33,42,62,90,91,95,96,115,156,193,198
1,33,56,62,71,73,90,96,123,147,162,198
16,31,33,62,73,87,90,91,95,162,193,198
9,31,39,55,65,90,91,105,137,172,187,196
31,33,62,72,89,90,91,95,119,137,165,198
33,42,51,62,71,73,90,91,96,115,156,198
24,62,71,73,90,91,120,137,138,193,196,198
65,66,71,73,79,91,95,118,138,139,145,198
6,33,45,55,62,65,71,73,90,95,122,137
33,42,51,62,71,73,90,95,96,115,156,198
39,62,65,72,80,88,91,132,138,196,198,200
26,35,62,65,71,80,91,95,139,145,198,200
33,41,42,55,56,62,65,71,73,90,91,95
60,62,65,72,90,95,98,137,138,150,151,165
33,42,51,56,62,73,90,91,96,115,156,198
62,66,71,90,91,120,137,139,159,179,189,198
33,62,71,89,90,91,95,137,160,165,193,198
2,8,9,31,53,65,73,90,91,110,137,188
33,58,62,65,66,73,90,91,95,137,188,198
33,42,62,65,66,71,91,95,129,137,165,198
19,20,31,48,62,72,90,91,105,137,143,198
1,8,31,33,40,62,65,72,86,90,91,175
33,42,62,71,73,90,95,96,121,137,193,198
2,6,9,33,53,65,73,90,107,128,137,154
9,11,28,31,33,41,55,65,73,74,90,107
33,42,60,62,65,71,73,90,95,137,188,198
19,24,62,71,90,91,120,138,158,159,196,198
9,19,31,33,42,65,81,90,91,137,188,198
42,62,65,71,73,90,91,137,138,139,196,198
42,62,65,71,73,90,137,138,139,150,196,198
33,42,62,65,66,69,71,73,90,133,137,188,198
9,11,16,31,33,73,77,91,123,126,145,148,198
17,42,62,71,73,78,90,120,138,139,150,196,198
31,62,65,72,91,95,102,129,132,137,165,184,198
33,55,62,65,69,71,73,90,91,135,137,149,181
33,42,62,71,73,90,91,95,137,167,188,193,198
33,42,62,73,90,91,95,96,137,166,188,193,198
19,31,35,48,62,65,72,90,91,105,137,196,198
33,42,62,65,66,71,73,90,91,95,137,188,198
33,42,56,62,71,73,90,91,95,96,115,162,198
33,62,71,73,89,90,91,95,96,137,188,193,198
10,22,33,40,42,55,62,65,71,85,90,95,137
33,42,62,71,73,77,90,91,137,167,188,193,198
9,11,28,41,55,65,73,79,90,92,107,139,161
33,56,62,71,73,90,91,96,115,123,141,162,198
22,33,40,42,55,62,65,71,91,95,117,137,165
9,31,33,42,44,77,91,109,126,129,137,165,198
9,20,31,33,42,44,90,91,137,152,157,159,198
33,42,62,71,73,90,91,95,96,137,188,193,198
33,42,62,65,66,69,71,73,90,91,137,188,198
6,19,31,33,47,62,72,86,90,91,119,165,175
8,33,42,56,62,65,71,73,90,91,141,155,188
39,42,62,65,71,73,90,91,137,172,184,196,198
19,31,35,48,65,72,90,91,100,137,195,196,198
1,17,33,54,62,65,71,73,80,141,145,178,198
19,20,25,30,33,48,69,72,91,114,126,137,198
22,33,40,42,55,62,65,71,90,91,95,137,165
1,7,31,40,62,65,72,85,86,90,172,175,196
9,42,65,73,79,90,91,105,137,138,139,196,198
19,20,24,31,48,62,72,90,91,105,137,143,196,198
16,33,42,62,71,73,90,91,95,96,115,156,193,198
60,62,64,65,72,90,95,98,137,138,150,151,165,198
33,42,51,56,62,71,73,90,91,95,96,115,156,198
