162,165
94,123
106,165
47,92
191,199
48,191
11,101
101,174
175,199
156,175
174,175
41,156
146,176
86,107
106,191
18,57
10,192
11,174
7,184
112,120
11,123
31,176
106,176
101,195
11,65,86
39,112,167
39,122,183
86,148,174
22,142,175
86,87,176
7,112,148
94,107,176
106,147,175
106,112,179
86,174,182
22,101,174
106,176,199
86,147,195
7,112,162
50,108,174
85,101,175
7,76,148
106,174,199
101,165,194
7,125,174
106,112,147
127,175,194
126,165,175
92,106,194
38,85,101
50,148,176
66,86,101
11,174,176
64,101,199
11,86,174
101,174,194
156,174,176
11,86,176
101,176,199
58,195,199
9,47,174
47,82,101,106,127,165,174,176,194,199
18,31,57,86,96,101,126,146,176,195
24,50,73,86,91,101,148,174,176,195
25,86,106,107,120,128,147,174,176,195
18,31,57,86,96,101,126,146,148,195
11,47,63,65,86,123,157,174,176,192
47,82,92,101,106,127,129,165,174,176
47,92,101,106,127,174,175,176,194,199
47,82,92,101,106,127,165,175,194,199
18,31,57,86,96,101,126,148,176,195
7,86,101,106,161,174,175,179,191,199
18,86,96,112,126,146,148,169,176,192
11,26,31,57,86,101,121,126,148,176
7,26,56,66,101,106,116,165,184,191
11,18,31,52,57,64,86,95,101,148
7,44,46,50,86,89,101,148,174,191
11,18,57,96,101,126,146,148,176,195
47,82,92,106,127,165,174,175,194,199
7,78,86,90,106,112,159,162,174,179
11,18,86,112,146,148,169,176,192,195
11,31,57,86,101,126,146,148,176,195
24,50,64,73,86,91,148,174,176,195
7,20,26,54,101,121,148,182,191,193
13,16,52,77,92,101,127,165,176,194
11,16,18,31,52,64,86,95,101,176
11,50,73,86,91,101,148,174,176,195
21,31,47,92,106,113,127,175,194,199
31,39,57,86,101,106,146,176,183,195
82,92,101,106,127,165,174,175,176,194
11,18,31,57,86,96,101,146,148,195
11,24,50,64,73,91,148,174,176,195
11,16,18,31,57,86,101,126,148,176
26,36,80,86,97,101,156,175,176,188
7,20,26,56,86,101,106,153,191,193
47,82,92,101,127,165,174,175,176,194
7,16,101,106,165,179,184,191,194,199
6,7,20,73,79,86,101,148,174,191
11,18,86,112,126,148,169,176,192,195
11,24,50,73,91,101,148,174,176,195
50,73,86,91,101,145,148,174,176,195
3,16,50,85,101,127,133,165,170,176,194
11,46,50,86,101,108,140,156,174,187,199
9,47,63,86,94,123,156,157,174,176,192
10,11,50,86,112,120,148,174,176,192,195
18,58,86,105,106,112,146,159,176,178,181
25,43,86,94,112,123,135,156,168,174,176
11,18,31,86,96,101,126,131,148,176,195
7,66,92,99,106,112,133,138,165,175,194
11,24,46,50,86,101,108,114,148,174,189
33,82,92,101,106,165,174,175,176,188,199
25,86,88,94,106,107,112,120,123,174,176
11,45,47,86,105,120,123,156,174,176,192
16,18,42,85,101,106,122,147,165,176,190
64,73,86,87,101,147,174,175,176,195,199
11,21,22,47,76,92,101,127,139,142,174
7,17,20,46,50,73,86,101,174,191,199
47,77,82,92,101,127,165,174,175,176,194
11,16,50,64,86,101,111,127,133,176,199
2,10,18,23,65,86,105,146,176,181,183
11,24,42,46,59,86,101,114,148,174,189
17,20,86,101,114,148,174,182,189,191,198
1,10,35,65,92,127,165,168,174,176,194
30,47,92,101,106,127,174,175,176,194,199
7,30,66,101,106,125,174,175,191,194,199
11,21,47,59,66,92,101,137,156,174,175
3,11,36,50,80,86,101,117,156,176,199
7,29,30,57,60,101,125,175,184,191,194
23,86,90,100,105,112,120,123,174,176,192
11,50,73,86,101,119,145,148,174,176,195
71,75,76,90,91,92,106,123,130,165,174
82,101,106,147,165,174,175,176,177,194,199
16,21,31,75,92,101,106,109,176,188,199
11,47,75,92,101,139,140,156,164,174,187
11,39,50,80,86,101,110,111,176,195,199
11,18,31,39,57,86,101,126,146,163,176
7,26,56,86,101,106,152,175,179,191,193
25,86,94,107,112,120,123,135,156,174,176
11,21,47,92,101,127,156,174,175,176,199
18,39,51,101,106,122,147,165,176,183,195
7,17,20,32,50,53,86,101,174,191,199
11,18,31,39,57,86,101,126,146,176,195
7,24,25,68,86,106,151,160,173,174,175
10,11,18,74,86,112,126,148,162,192,195
6,11,21,22,47,92,101,127,142,174,175
11,18,31,37,57,96,101,146,148,176,195
7,20,26,54,73,86,101,121,148,182,191,193
11,21,27,64,75,91,101,148,174,176,185,195
11,24,50,73,86,91,101,145,148,174,176,195
18,31,39,57,86,101,106,146,147,176,183,195
11,18,31,57,86,96,101,126,146,148,176,195
11,24,50,64,73,86,91,101,148,174,176,195
11,18,86,96,112,126,146,148,169,176,192,195
47,82,92,101,106,127,165,174,175,176,194,199
21,31,47,92,101,106,113,127,175,176,194,199
11,16,18,31,52,57,64,86,95,101,148,176
