73,195
91,176
112,156
92,180
11,73
101,175
134,176
127,194
101,199
106,147
11,86
176,195
39,58
120,192
36,188
6,191
101,148
11,176
96,176
47,176
26,153
112,165
33,104
11,57
65,157
19,112,174
156,174,192
87,174,175
86,123,156
11,65,176
24,86,176
30,106,175
47,101,194
147,165,174
86,100,195
47,92,174
7,101,191
38,85,176
18,86,146
10,11,112
11,18,181
86,127,174
106,174,176
101,176,194
7,20,101
165,170,194
86,174,176
11,123,176
174,188,199
86,174,175
5,16,141
36,101,176
106,112,194
123,176,192
16,21,75
86,94,123
20,86,199
102,147,165
101,176,199
18,106,147
11,84,163
81,149,165
106,112,175
101,179,189
25,94,112
40,86,127
11,31,57,96,101,126,146,148,176,195
47,82,92,101,106,165,174,176,194,199
11,24,50,73,86,91,101,174,176,195
7,60,101,165,175,179,184,191,194,199
8,39,58,86,101,106,147,176,195,199
31,47,92,101,106,113,127,175,194,199
17,73,86,87,101,174,175,176,195,199
11,18,57,86,96,126,146,148,176,195
7,61,82,101,106,127,165,174,194,199
25,86,90,94,106,112,120,123,174,176
7,17,20,73,86,101,148,174,182,191
11,18,86,96,126,146,148,169,176,195
11,24,64,73,86,91,101,174,176,195
11,31,57,86,96,101,126,146,148,176
11,21,27,64,75,91,101,148,174,176
47,82,101,106,127,165,174,175,176,194
20,21,48,57,70,101,108,142,191,194
11,21,27,64,75,91,101,174,185,195
18,31,39,57,86,101,106,176,183,195
11,21,64,75,91,92,101,118,174,176
47,82,92,101,106,127,175,176,194,199
11,21,27,64,75,91,101,176,185,195
1,92,101,106,127,165,174,175,176,194
11,18,31,57,86,101,126,148,176,195
11,25,26,57,65,86,123,143,146,176
39,69,92,112,123,132,156,165,176,194
16,18,71,85,92,106,127,136,165,176
11,18,86,96,101,126,146,148,176,195
7,10,86,98,112,162,174,175,179,192
7,26,56,103,106,112,162,165,179,184
11,50,64,73,86,101,174,176,195,199
31,39,57,86,101,106,146,147,176,195
11,24,50,73,86,91,148,174,176,195
11,50,64,73,86,91,101,148,174,195
47,82,92,101,106,165,175,176,194,199
82,92,101,106,127,174,175,176,194,199
7,20,54,73,86,101,148,182,191,193
11,41,86,105,112,120,156,174,176,192
11,47,65,86,105,119,123,174,176,192
11,73,86,101,154,161,174,175,195,199
11,18,31,39,57,86,101,117,146,176
7,20,55,86,94,106,107,112,173,174
11,24,50,64,86,91,101,148,174,176
47,82,92,101,106,127,174,175,176,199
11,16,18,57,64,86,95,101,148,176
11,24,50,86,101,145,148,174,176,195
7,26,54,73,86,101,121,182,191,193
11,16,31,52,57,64,86,95,101,176
11,64,75,91,101,148,174,176,185,195
11,21,22,25,92,112,123,174,176,180
47,82,92,101,106,165,174,175,194,199
11,18,31,86,96,101,146,148,176,195
11,47,71,86,88,120,123,174,176,196
11,18,31,57,86,96,126,146,176,195
26,33,81,92,106,112,123,165,176,181
11,24,64,86,91,101,148,174,176,195
4,7,20,56,86,101,106,187,191,199
11,24,50,73,86,101,148,174,176,195
7,20,66,79,86,101,106,174,191,199
24,50,73,86,91,101,148,174,176,195
25,86,106,107,120,128,147,174,176,195
11,24,64,73,86,91,101,148,174,195
18,31,57,86,96,101,126,146,148,195
11,47,63,65,86,123,157,174,176,192
47,82,92,101,106,127,129,165,174,176
11,24,50,64,73,86,91,101,148,174
47,92,101,106,127,174,175,176,194,199
11,24,50,73,86,91,101,145,148,176
7,86,101,106,161,174,175,179,191,199
11,18,31,86,96,101,126,146,176,195
47,82,92,101,106,127,165,174,175,194
18,86,96,112,126,146,148,169,176,192
11,26,31,57,86,101,121,126,148,176
7,26,56,66,101,106,116,165,184,191
7,44,46,50,86,89,101,148,174,191
11,18,57,96,101,126,146,148,176,195
18,31,52,57,64,86,95,101,148,176
11,18,86,96,112,126,146,148,169,176
7,78,86,90,106,112,159,162,174,179
11,86,96,126,146,148,169,176,192,195
11,24,50,64,91,101,148,174,176,195
11,31,57,86,101,126,146,148,176,195
24,50,64,73,86,91,148,174,176,195
13,16,52,77,92,101,127,165,176,194
18,31,57,86,96,101,146,148,176,195
11,16,18,31,52,57,95,101,148,176
47,82,92,101,106,127,165,174,176,199
82,92,101,106,127,165,174,175,176,194
11,16,18,31,57,64,86,101,148,176
11,16,18,31,57,86,101,126,148,176
11,18,57,86,96,101,126,146,148,176
26,36,80,86,97,101,156,175,176,188
7,20,26,56,86,101,106,153,191,193
47,82,92,101,127,165,174,175,176,194
7,16,101,106,165,179,184,191,194,199
6,7,20,73,79,86,101,148,174,191
11,18,86,112,126,148,169,176,192,195
11,24,50,73,91,101,148,174,176,195
31,47,101,106,113,127,175,176,194,199
47,82,101,106,127,165,174,175,194,199
11,16,18,31,52,64,86,95,148,176
11,16,31,52,64,86,95,101,148,176
11,21,27,75,101,148,174,176,185,195
3,16,50,85,101,127,133,165,170,176,194
11,46,50,86,101,108,140,156,174,187,199
9,47,63,86,94,123,156,157,174,176,192
10,11,50,86,112,120,148,174,176,192,195
18,58,86,105,106,112,146,159,176,178,181
25,43,86,94,112,123,135,156,168,174,176
11,18,31,86,96,101,126,131,148,176,195
7,66,92,99,106,112,133,138,165,175,194
11,24,46,50,86,101,108,114,148,174,189
33,82,92,101,106,165,174,175,176,188,199
25,86,88,94,106,107,112,120,123,174,176
11,45,47,86,105,120,123,156,174,176,192
16,18,42,85,101,106,122,147,165,176,190
64,73,86,87,101,147,174,175,176,195,199
11,21,22,47,76,92,101,127,139,142,174
7,17,20,46,50,73,86,101,174,191,199
47,77,82,92,101,127,165,174,175,176,194
11,16,50,64,86,101,111,127,133,176,199
2,10,18,23,65,86,105,146,176,181,183
11,24,42,46,59,86,101,114,148,174,189
17,20,86,101,114,148,174,182,189,191,198
1,10,35,65,92,127,165,168,174,176,194
30,47,92,101,106,127,174,175,176,194,199
7,30,66,101,106,125,174,175,191,194,199
11,21,47,59,66,92,101,137,156,174,175
3,11,36,50,80,86,101,117,156,176,199
7,29,30,57,60,101,125,175,184,191,194
23,86,90,100,105,112,120,123,174,176,192
11,50,73,86,101,119,145,148,174,176,195
71,75,76,90,91,92,106,123,130,165,174
82,101,106,147,165,174,175,176,177,194,199
16,21,31,75,92,101,106,109,176,188,199
11,47,75,92,101,139,140,156,164,174,187
11,39,50,80,86,101,110,111,176,195,199
11,18,31,39,57,86,101,126,146,163,176
7,26,56,86,101,106,152,175,179,191,193
25,86,94,107,112,120,123,135,156,174,176
11,21,47,92,101,127,156,174,175,176,199
18,39,51,101,106,122,147,165,176,183,195
7,17,20,32,50,53,86,101,174,191,199
11,18,31,39,57,86,101,126,146,176,195
7,24,25,68,86,106,151,160,173,174,175
10,11,18,74,86,112,126,148,162,192,195
6,11,21,22,47,92,101,127,142,174,175
11,18,31,37,57,96,101,146,148,176,195
7,20,26,54,73,86,101,121,148,182,191,193
11,21,27,64,75,91,101,148,174,176,185,195
11,24,50,73,86,91,101,145,148,174,176,195
18,31,39,57,86,101,106,146,147,176,183,195
11,18,31,57,86,96,101,126,146,148,176,195
11,24,50,64,73,86,91,101,148,174,176,195
11,18,86,96,112,126,146,148,169,176,192,195
47,82,92,101,106,127,165,174,175,176,194,199
21,31,47,92,101,106,113,127,175,176,194,199
11,16,18,31,52,57,64,86,95,101,148,176
