6,60,114,173,181
48,56,77,88,176
82,91,176,181,195
91,173,176,181,195
8,30,63,88,140
10,51,86,99,120
31,83,114,126,171
11,77,128,162,184
39,85,93,114,119
4,75,150,173,175
31,55,121,169,181
48,59,77,143,193
3,102,128,152,184
32,37,77,88,114
46,48,68,116,143
19,31,93,176,188
13,21,43,69,195
26,115,130,140,176
48,49,82,177,181
48,56,77,162,176
48,77,168,177,181
1,62,111,182,198
30,67,105,128,141
44,105,135,136,143
11,24,54,109,129,144,162
10,61,81,168,179,191,197
4,15,33,37,113,150,155
59,86,114,128,130,173,178
21,37,82,105,143,177,186
12,26,67,84,121,146,174
33,39,46,57,89,145,160
4,6,37,44,82,143,187
4,6,40,48,57,82,94
25,72,86,109,122,130,161
4,10,24,69,158,169,179
6,10,90,94,173,176,181
6,11,15,21,127,138,173
4,10,46,158,166,169,179
1,5,22,115,143,161,189
10,37,136,176,177,181,200
48,57,59,67,148,178,180
11,21,105,158,169,173,177
10,88,94,136,158,173,176
4,10,37,41,88,95,144
48,77,115,119,173,176,194
48,57,71,82,99,130,139
48,49,71,82,103,177,194
4,37,97,158,177,181,196
6,48,94,115,119,173,176
76,89,103,105,141,169,173
27,48,55,121,135,158,181
10,104,136,151,173,176,181
3,13,169,172,179,189,191
31,48,77,173,176,177,181
37,57,96,115,144,147,181
35,49,52,60,65,67,117
16,48,85,93,115,176,181
6,17,27,48,71,134,148
3,25,51,77,119,142,147
4,6,10,24,92,169,181
6,57,71,82,170,177,194
4,10,48,70,115,134,158
4,24,118,155,158,165,181
9,15,21,158,173,175,177
46,75,80,90,158,181,196
39,57,78,89,103,169,194
45,72,73,94,115,158,172
1,53,72,79,122,126,151
4,16,48,56,115,176,181
62,78,104,113,124,155,193
6,10,43,48,71,168,177
4,6,21,110,132,173,176
31,48,77,173,176,177,194
39,49,65,67,85,93,145
28,38,51,86,114,178,184
57,78,167,169,173,177,181
28,114,117,119,126,173,191
10,36,48,88,173,176,177
16,44,76,83,125,163,184
6,26,71,97,137,143,177
4,62,65,71,94,115,196
11,25,28,62,178,182,196
4,48,115,143,144,176,177
4,6,57,148,177,180,190
6,10,48,118,134,156,188
4,21,48,97,143,158,177
46,48,58,59,77,116,143
44,59,71,99,120,182,196
14,57,58,165,169,170,192
76,89,103,105,141,173,197
6,18,37,45,87,94,176
4,10,48,94,148,158,181
5,50,73,96,118,183,187
6,48,57,58,127,134,162
17,31,48,173,176,177,181
4,65,113,124,158,169,177
1,7,38,64,94,105,106
21,35,67,79,82,156,182
4,37,57,88,158,176,177
5,11,50,58,116,143,171
37,88,102,144,176,177,200
3,6,57,88,94,118,134
4,46,57,75,158,159,181
48,72,88,94,134,148,158
1,48,71,72,94,115,135
4,10,81,118,124,158,177
6,17,27,48,54,148,181
29,35,47,100,130,136,192
7,8,48,105,120,145,160
16,31,45,67,143,176,188
13,22,43,69,70,91,95
12,32,39,44,85,114,142
37,44,58,77,105,143,147
12,28,53,67,79,151,180
4,40,48,97,121,160,184
1,21,48,68,105,143,185
10,48,66,94,115,134,175
37,115,149,154,158,176,183
2,14,63,67,69,80,180
22,44,69,94,152,175,197
4,15,57,67,69,87,179
37,44,95,105,113,136,190
13,14,45,67,143,176,187
35,40,59,67,79,150,167
6,43,57,169,170,177,181
60,64,115,143,144,177,187
3,19,46,58,108,123,161
4,15,21,46,143,158,177
4,10,104,128,141,173,176
4,33,37,57,87,95,160
5,58,80,95,114,118,137
6,39,57,67,87,139,145
6,26,71,115,137,143,177
11,21,77,97,132,172,185
6,22,27,43,169,181,187
57,78,92,113,169,177,200
48,57,91,94,116,181,200
28,94,117,132,158,173,176
6,22,60,67,82,143,187
28,29,91,94,110,130,173
46,58,77,96,143,154,188
16,40,48,67,93,145,184
4,48,52,82,158,176,177
4,46,64,98,143,164,177
4,10,88,108,135,158,175
7,33,48,57,115,176,183
6,10,48,61,67,148,168
4,33,39,40,41,45,104
46,59,98,140,160,161,195
4,14,30,43,141,169,176
21,48,77,82,105,143,177
94,115,132,136,158,172,175
62,103,124,141,147,160,195
57,59,78,115,169,173,181
48,94,105,120,149,158,173
17,69,87,110,152,185,197
9,12,37,57,164,177,190
4,15,53,79,82,158,159
4,33,37,57,88,164,177
3,29,102,118,136,139,196
29,50,94,115,136,171,173
6,8,21,48,71,120,131
4,6,10,40,50,51,94
4,48,57,121,148,158,181
9,13,21,143,156,158,177
24,48,103,126,145,173,178
6,27,54,109,122,153,162
1,30,38,44,105,162,189
6,45,63,80,112,132,161
2,110,129,132,147,167,173
11,21,76,141,172,178,200
10,41,71,94,134,173,182
4,10,69,118,158,177,181
15,61,98,110,115,138,161
4,48,57,71,82,94,113
8,20,60,87,129,165,171
6,42,48,57,82,87,91
6,10,71,115,136,137,177
13,43,48,57,144,162,176
37,57,144,176,177,181,200
6,50,60,115,169,171,173
4,6,48,173,176,181,193
10,37,49,88,177,186,200
4,21,40,67,141,153,180
6,71,96,100,136,143,147
29,32,35,40,52,141,180
17,93,136,152,162,175,190
4,21,82,141,169,176,187
4,37,75,79,82,158,181
48,49,67,82,103,105,145
6,57,88,112,127,134,173
37,89,97,102,132,147,184
12,16,29,40,44,51,109
4,57,71,82,113,125,177
4,6,115,133,143,177,187
4,37,82,94,117,141,176
21,77,132,142,173,191,194
6,8,11,21,71,173,192
4,6,21,43,71,177,187
48,59,71,100,143,144,185
4,10,88,118,158,166,179
29,65,94,115,130,134,173
19,37,77,88,176,187,198
21,25,85,143,156,176,177
12,39,40,53,104,142,184
22,57,78,94,173,181,182
4,57,82,92,94,125,181
13,41,60,70,87,95,112
31,41,59,60,79,171,180
36,53,78,82,143,151,176
64,88,101,112,134,149,165
6,8,17,27,48,148,181
6,40,48,57,58,82,94
6,60,115,143,176,177,187
4,10,37,94,115,125,181
4,86,104,114,128,173,184
4,6,10,43,50,51,52
11,44,102,114,178,184,199
6,58,133,143,161,170,171
47,72,97,114,156,159,189
4,82,94,104,158,176,181
6,8,11,71,171,173,192
102,113,169,170,177,191,200
48,85,118,176,177,181,200
6,27,131,146,169,181,187
48,49,61,67,82,105,139
28,38,80,146,151,174,182
21,90,141,173,176,180,195
37,82,90,94,158,176,181
10,48,55,99,148,158,181
48,85,115,144,176,177,181
20,33,87,112,113,145,197
1,29,98,102,122,167,169
12,32,55,84,106,121,142
4,86,111,128,173,175,184
26,48,56,93,115,176,181
13,57,82,158,169,176,177
4,19,53,117,158,176,180
21,35,40,67,79,82,150
6,42,48,57,67,82,87
4,6,48,71,134,173,193
88,94,100,109,113,158,172
4,64,65,115,143,158,177
15,37,57,59,99,128,164
36,48,67,80,87,163,176
32,44,77,82,103,151,197
16,36,115,132,141,143,189
4,10,86,115,158,173,181
48,57,71,82,113,129,177
10,48,68,115,173,177,181
28,39,47,50,112,139,166
6,33,79,81,122,130,137
4,5,37,57,115,158,189
23,33,99,137,142,148,168
4,5,6,57,88,127,173
6,10,22,71,83,115,137
21,63,82,123,127,154,157
15,28,31,125,135,177,183
10,36,48,88,94,173,176
4,6,37,44,82,94,181
60,82,89,143,158,176,177
24,35,60,82,158,169,181
10,52,89,106,136,153,177
17,57,167,173,177,178,181
13,48,57,158,176,177,183
65,101,106,115,140,166,172
6,24,48,57,120,145,173
57,106,115,158,169,176,177
4,6,21,50,67,143,187
1,53,71,72,79,159,193
17,37,82,117,150,176,198
4,32,56,70,114,117,124
10,38,55,169,176,181,200
4,10,71,88,108,134,152
10,37,90,94,125,126,141
4,10,79,88,158,166,180
31,58,81,96,104,118,155
4,48,56,57,88,176,180
4,26,53,56,75,140,176
7,48,49,82,103,105,145
2,11,21,97,143,150,185
4,48,57,148,158,177,181
4,41,56,70,115,133,134
3,32,116,119,120,121,197
28,31,135,138,182,183,188
48,56,58,77,103,162,184
10,71,88,94,101,136,173
15,57,115,136,158,173,189
61,62,94,110,115,147,198
1,29,72,90,94,126,141
10,78,176,177,181,185,200
6,8,17,37,79,82,181
16,24,48,72,74,158,181
2,48,67,80,118,119,180
9,56,66,97,131,192,198
2,48,77,103,105,173,177
4,6,48,63,71,82,94
26,34,80,146,159,165,181
6,48,91,173,176,181,193
4,57,88,118,120,158,179
59,64,135,143,150,171,188
6,34,48,58,82,94,181
12,13,37,49,61,64,117
8,23,48,49,99,139,163
57,67,82,145,151,182,197
45,65,94,107,115,158,172
2,23,59,102,118,166,191
4,37,57,94,122,164,181
4,6,10,48,94,148,181
12,29,56,58,131,171,184
18,96,99,104,124,128,189
6,37,57,75,136,176,188
6,48,94,115,119,134,173
17,48,57,173,177,178,181
4,48,71,82,113,143,177
24,42,72,98,103,144,169
13,37,82,102,176,177,187
4,57,92,94,118,164,181
43,48,52,115,135,149,176
4,57,75,88,120,158,179
1,10,43,48,71,115,135
41,70,75,149,159,167,170
6,71,130,136,139,171,192
4,48,57,115,134,158,165
4,6,37,40,57,82,94
6,10,54,88,112,134,173
2,45,65,105,121,147,149
77,119,128,151,173,176,194
21,63,77,132,151,172,187
6,17,48,57,118,120,145
35,40,59,67,100,141,143
15,20,26,34,50,58,166
10,36,78,115,173,176,177
37,74,75,136,158,181,196
24,48,72,74,158,165,181
6,21,48,82,130,143,176
21,77,84,92,132,141,176
35,58,77,96,105,147,162
7,18,38,76,86,128,184
4,16,48,115,158,176,181
43,104,144,146,176,181,195
4,10,94,152,173,176,181
28,31,55,114,138,183,199
4,6,21,114,122,153,180
25,57,73,87,112,145,151
4,10,24,108,158,166,179
21,46,89,93,123,154,182
4,15,53,92,150,159,189
13,37,57,82,158,176,177
10,31,55,133,135,152,170
8,36,48,88,127,163,173
2,36,48,115,173,177,194
53,72,92,103,150,151,159
21,48,105,158,173,177,180
2,4,65,115,134,173,177
7,25,89,106,153,164,190
7,19,34,108,132,136,174
10,78,104,151,173,176,181
6,27,48,71,131,134,193
88,120,127,163,164,173,184
29,94,115,136,149,173,197
6,18,45,87,92,94,176
6,10,47,52,100,136,153
2,48,77,103,105,149,173
43,48,72,115,126,144,181
3,32,34,52,74,141,180
4,6,10,67,79,148,181
6,40,48,57,58,82,162
10,50,101,115,134,169,173
57,78,84,110,151,174,176
4,10,24,48,158,173,181
2,23,48,77,97,119,149
23,40,52,81,97,104,192
10,48,66,94,126,131,181
8,35,40,85,100,141,192
2,23,48,77,97,119,185
6,11,71,97,173,177,184
6,71,115,137,143,177,187
6,24,25,57,169,173,192
25,90,111,173,192,195,197
86,114,128,130,173,178,184
4,33,57,75,88,140,176
10,90,111,166,173,181,197
16,28,32,116,124,142,158
4,10,115,133,135,177,187
14,33,54,93,124,136,162
6,21,81,82,90,156,191
21,28,158,169,173,176,177
17,46,68,145,150,192,198
2,4,14,120,132,143,187
11,18,77,105,128,141,149
7,57,59,69,169,170,190
6,10,88,90,112,173,176
15,16,31,53,58,72,76
42,44,84,87,136,151,178
21,48,143,176,177,185,200
25,26,51,54,89,140,164
6,10,48,52,91,176,188
4,5,6,37,115,143,187
21,76,90,141,173,176,180
13,37,64,143,150,161,189
31,72,79,81,126,133,171
25,98,112,122,126,140,161
1,48,103,105,144,149,173
48,58,77,82,103,105,162
4,10,32,43,50,52,115
21,25,76,79,84,142,156
35,60,79,133,168,179,189
6,10,43,48,71,115,139
1,14,15,43,44,104,122
7,12,57,59,115,116,181
4,6,10,115,133,177,187
6,115,119,169,173,176,194
7,116,120,153,164,184,195
6,65,71,115,137,143,177
6,10,22,50,94,115,173
19,29,54,65,118,134,186
4,6,21,39,40,67,79
13,22,60,64,87,158,189
6,11,21,71,97,173,192
79,102,120,124,137,158,172
4,10,45,135,158,159,181
33,47,79,88,112,140,148
16,30,76,85,119,141,176
17,46,68,75,145,150,167
13,14,45,132,143,158,176
4,10,39,69,111,160,169
10,32,71,124,137,139,168
4,86,115,132,158,173,181
31,51,60,100,125,165,169
4,57,71,75,82,113,159
49,82,123,139,145,149,182
2,45,47,97,130,143,190
21,43,68,71,101,117,170
8,48,94,119,120,173,175
11,15,127,128,164,173,177
4,10,79,120,158,159,179
6,33,42,48,57,115,199
6,10,45,83,92,115,181
4,43,48,56,57,88,176
12,17,57,71,103,164,177
4,24,57,158,169,173,181
6,26,48,80,176,177,181
17,48,88,103,149,173,184
2,21,48,77,105,149,173
13,21,46,48,143,158,177
42,46,49,60,110,163,185
16,25,28,109,151,153,196
23,57,103,108,110,174,200
14,19,77,84,132,159,187
7,20,49,103,145,147,164
44,76,85,130,137,143,190
14,44,58,77,103,142,162
33,78,110,113,124,177,200
4,26,64,71,115,143,177
11,105,106,158,177,185,196
9,13,21,37,143,158,177
25,84,108,119,155,187,197
4,15,26,53,67,128,166
4,57,127,128,134,173,177
4,50,70,75,121,158,174
4,6,44,71,82,143,187
41,44,65,71,115,144,194
11,18,76,105,128,141,199
7,20,118,139,145,166,179
7,30,105,132,136,183,200
35,58,77,105,147,162,185
6,33,57,78,87,112,176
6,34,48,71,82,94,130
57,59,78,94,173,181,182
4,6,24,45,97,118,181
37,79,88,149,184,186,200
6,10,48,91,94,118,139
4,16,53,73,143,158,176
4,16,48,115,143,158,176
16,24,48,74,116,158,181
18,52,89,92,106,182,184
4,57,69,82,94,158,181
14,30,76,100,141,169,176
4,52,62,115,140,141,153
6,17,57,71,136,173,192
4,6,21,48,63,67,82
12,30,44,95,105,157,190
7,10,94,115,136,176,181
4,10,32,43,71,115,141
6,48,57,82,130,162,176
33,89,106,117,139,154,199
10,14,76,91,100,176,180
24,48,57,120,145,158,173
13,21,82,123,143,158,177
48,57,58,66,94,115,134
8,76,87,102,128,137,168
2,21,48,54,77,173,177
57,82,89,123,139,145,182
45,65,73,94,115,158,172
57,58,69,111,131,169,181
27,59,67,105,128,166,191
5,7,42,85,89,119,131
48,88,91,94,149,173,176
8,35,78,85,88,120,131
4,64,88,118,134,158,177
16,81,155,156,158,175,191
10,115,135,136,137,158,177
6,37,57,88,94,109,176
6,43,57,118,170,177,181
37,44,77,82,105,143,187
44,46,58,59,77,181,185
4,6,48,57,148,177,181
4,57,69,94,118,134,158
4,21,41,71,82,104,141
24,28,92,109,113,169,190
4,10,37,88,94,158,176
17,48,57,173,177,178,180
4,10,94,115,141,173,176
56,93,95,114,151,154,180
57,94,106,115,136,158,176
15,22,73,82,143,156,158
6,14,81,130,139,146,192
9,57,65,134,158,173,177
27,53,62,95,116,122,151
24,48,57,82,99,158,181
48,77,84,119,176,185,194
4,19,37,88,117,158,176
25,51,109,110,129,147,156
4,57,118,158,174,176,177
12,57,92,118,176,177,181
25,74,76,128,137,157,166
6,10,37,54,136,177,181
10,37,94,136,155,158,181
26,35,100,101,166,167,169
9,26,35,75,125,145,167
17,57,87,106,162,167,189
15,29,106,108,136,138,159
48,105,120,145,149,158,173
10,35,60,115,158,169,181
4,40,46,57,110,159,179
8,37,74,87,109,139,196
57,91,108,148,183,190,194
80,118,136,158,176,177,181
19,27,43,54,68,101,117
1,21,28,92,151,182,186
6,8,11,91,132,161,173
6,27,48,54,131,148,181
44,46,76,107,174,182,197
21,37,77,83,97,149,198
10,104,144,151,173,176,181
5,11,50,90,112,116,143
28,29,56,68,109,139,186
62,77,97,147,184,188,198
12,28,55,56,92,151,176
4,57,69,148,150,180,190
21,76,90,158,173,176,180
17,54,63,64,120,164,195
55,93,99,106,140,164,166
21,48,54,177,180,185,200
6,48,67,80,118,176,181
6,27,43,146,169,181,193
4,6,24,50,65,173,180
6,63,80,120,127,132,157
65,101,106,115,123,139,169
21,85,89,123,175,177,190
4,65,71,115,144,177,196
4,6,57,75,88,173,176
25,31,47,76,137,143,156
6,37,82,90,94,176,181
7,16,34,83,129,132,184
6,10,71,115,137,177,187
71,75,76,82,156,170,182
4,21,82,92,117,141,176
2,48,66,67,105,106,121
6,127,130,136,161,171,173
8,76,119,141,169,173,192
6,10,48,91,160,176,188
10,41,88,94,109,134,148
6,8,58,92,131,169,192
24,57,65,75,145,158,173
1,10,90,94,126,161,173
9,65,83,121,138,145,156
39,45,111,116,119,142,195
48,77,97,173,177,181,184
2,11,21,77,105,173,177
1,10,48,71,94,115,135
15,17,22,32,69,97,197
70,72,92,98,115,135,174
6,10,45,71,83,115,134
17,68,71,101,136,155,168
4,14,41,45,56,63,153
35,53,54,74,75,162,185
15,29,44,46,113,136,197
44,85,109,144,147,152,181
11,21,77,132,141,142,173
26,56,93,115,169,176,181
4,57,75,88,158,173,176
4,10,37,41,88,95,125
11,18,21,39,77,149,154
48,49,82,105,139,145,149
45,47,72,97,159,192,195
8,11,31,52,62,77,141
4,10,88,144,152,173,176
9,32,89,128,130,175,193
21,77,105,132,147,157,172
18,89,97,125,163,184,199
6,21,48,71,168,177,180
6,28,91,94,110,138,173
10,43,144,152,167,181,182
1,48,62,71,91,173,193
14,18,74,93,104,113,128
12,30,67,79,84,168,181
48,57,94,115,116,158,181
72,95,98,110,132,151,174
7,19,24,31,83,116,138
10,78,167,169,173,177,181
10,22,106,115,158,161,169
16,48,115,116,126,143,158
107,115,158,169,172,175,189
37,41,44,77,82,87,125
6,38,57,109,169,176,181
6,38,57,71,134,188,194
48,52,67,121,145,178,184
10,78,89,169,173,176,177
6,10,88,112,134,173,191
10,36,48,67,100,118,176
2,48,77,115,119,149,173
2,48,49,59,61,105,185
5,6,25,47,143,147,156
10,54,124,144,177,185,200
4,57,69,94,148,158,181
19,37,38,87,117,152,176
18,55,129,133,161,170,172
11,44,51,77,114,184,192
21,48,143,156,158,165,176
21,35,50,90,143,156,158
1,3,9,92,108,141,190
4,6,21,48,120,143,153
3,6,57,88,96,118,136
13,53,127,128,162,164,166
6,11,71,97,137,143,161
11,18,21,77,105,141,149
4,6,26,50,115,132,143
6,10,48,91,118,176,188
4,57,88,118,158,165,179
48,57,88,120,127,163,173
4,37,45,75,121,158,181
12,40,44,59,99,146,180
8,17,71,101,120,145,173
6,21,48,71,82,156,157
4,21,46,48,143,158,177
4,6,37,97,177,181,184
57,99,106,108,136,138,139
82,102,103,127,170,177,194
35,49,52,67,74,111,141
6,8,27,48,71,131,148
13,57,82,123,158,169,177
10,31,40,48,49,52,177
4,48,57,82,113,158,177
6,8,21,37,40,79,82
37,57,94,109,158,176,181
57,67,118,128,163,174,176
6,10,94,115,146,176,181
26,48,56,93,176,181,200
4,64,65,94,115,134,158
4,57,69,128,134,148,177
11,21,127,132,142,158,173
6,24,57,75,136,173,181
38,54,55,73,129,151,170
10,22,60,86,115,158,173,181
4,57,62,115,158,174,176,177
10,69,92,134,169,175,177,186
30,76,102,128,166,178,183,199
6,10,45,83,92,118,131,181
4,6,10,45,92,94,118,134
60,106,115,123,158,169,175,177
7,8,48,59,61,105,120,160
4,115,117,158,173,176,177,181
4,10,52,73,115,134,158,177
49,64,80,108,112,119,134,147
4,56,57,92,115,169,176,181
4,10,24,50,158,166,169,173
47,60,70,89,102,117,124,136
6,48,61,82,91,94,139,157
48,57,84,160,165,176,181,200
6,57,78,94,115,147,173,181
57,73,88,94,109,134,148,158
6,33,48,57,115,176,177,183
12,52,73,84,146,151,157,170
4,6,21,48,81,97,173,177
19,65,68,96,125,148,183,188
48,57,71,84,103,134,148,194
4,10,92,115,125,135,177,181
6,47,48,82,100,130,143,176
6,10,43,48,153,168,177,181
4,21,32,37,40,41,82,141
23,48,57,66,94,131,134,148
20,60,70,87,123,145,158,179
67,82,89,103,105,141,187,197
5,37,96,105,143,144,147,187
10,48,88,118,176,177,180,200
18,63,77,96,128,149,170,182
4,48,57,71,88,113,134,177
4,15,21,37,97,143,158,189
57,65,84,103,134,169,194,200
31,45,83,96,104,107,118,181
6,37,57,58,82,94,181,197
57,78,92,115,123,169,177,181
2,11,23,56,66,97,102,134
38,41,64,71,129,161,171,195
9,35,54,133,159,179,189,199
10,32,70,86,107,115,134,158
47,70,72,87,98,112,165,189
6,43,48,57,71,88,91,157
31,44,51,73,109,114,156,180
4,6,21,48,71,97,143,177
4,5,33,37,57,88,95,113
3,6,22,57,58,78,94,115
45,81,97,104,118,155,158,172
11,76,84,90,102,142,178,196
48,88,103,127,148,177,184,200
21,48,67,84,118,156,165,176
4,6,37,57,82,87,94,176
9,63,69,170,171,192,196,200
37,64,105,109,144,147,149,167
4,6,33,40,48,57,148,177
71,94,115,136,139,147,171,196
13,46,61,64,68,117,150,161
12,37,77,115,176,177,181,187
13,21,82,141,143,176,187,195
4,6,10,43,48,67,153,181
36,94,115,117,119,141,173,176
24,49,63,82,90,103,108,195
33,48,57,148,177,178,183,200
4,6,37,82,176,177,181,187
21,48,77,84,156,176,185,194
31,51,72,114,122,137,156,165
4,46,48,57,88,113,158,177
24,72,92,98,103,109,144,151
6,17,57,75,136,173,176,181
2,21,77,105,110,173,177,191
21,124,158,165,169,172,179,189
48,80,88,118,158,176,177,180
64,65,94,106,115,158,166,172
4,6,37,57,75,82,176,181
23,48,57,91,94,118,163,200
16,44,68,73,86,115,134,154
37,57,122,131,151,164,181,197
4,10,92,115,135,176,177,181
22,24,74,89,106,154,158,175
2,13,21,48,85,143,156,177
6,25,57,78,169,173,176,177
21,37,77,97,132,141,143,147
4,6,10,45,71,94,115,134
4,21,69,81,82,117,158,177
6,8,10,78,92,131,169,181
15,57,92,127,136,174,177,200
48,56,58,59,77,115,116,181
25,28,51,83,84,137,142,156
35,60,115,132,136,143,158,189
57,94,115,136,158,173,176,181
9,57,69,92,118,134,177,200
10,37,94,115,126,158,161,181
4,6,40,48,52,81,82,177
36,40,42,48,67,85,100,143
6,33,42,43,48,57,115,130
6,33,43,48,57,160,162,176
4,6,48,97,173,177,181,184
16,56,68,109,116,151,153,181
8,13,37,87,91,95,132,167
6,37,57,58,82,94,157,197
50,72,107,115,134,158,165,169
9,32,121,128,134,162,175,193
4,16,48,52,115,134,158,175
10,60,89,158,169,173,176,177
26,31,47,67,100,125,143,165
41,49,64,88,94,109,134,149
48,52,84,119,121,134,175,194
6,8,27,78,131,169,181,191
10,81,118,124,137,156,158,177
4,46,57,69,158,169,177,181
4,6,14,50,120,132,143,187
4,5,37,57,88,113,158,179
57,78,89,128,173,176,177,194
6,57,78,94,115,173,176,181
7,12,57,115,116,130,139,174
6,34,38,71,130,161,171,180
6,10,38,90,94,118,161,181
4,6,50,65,115,134,169,173
33,48,57,99,106,139,163,199
10,14,76,100,106,158,169,176
64,79,124,137,158,161,165,172
2,77,103,105,110,147,149,173
4,48,71,98,115,143,144,177
4,48,57,88,121,134,148,158
10,60,144,167,169,173,177,181
45,72,94,107,115,132,158,172
16,31,53,58,76,116,126,143
6,33,45,47,78,87,112,176
4,41,48,62,71,94,115,173
5,53,58,62,95,96,105,166
11,40,55,72,81,112,141,148
4,21,32,41,71,82,108,141
4,15,21,32,37,97,158,179
4,10,115,158,166,169,173,181
10,50,94,107,115,134,158,173
6,28,91,94,110,130,173,176
29,38,44,76,102,178,183,196
4,48,57,82,87,94,113,158
8,10,14,78,91,159,167,181
10,94,107,115,126,158,173,181
4,52,64,115,135,158,174,177
17,27,32,103,108,134,162,178
23,48,57,58,59,94,118,134
4,6,21,48,71,173,177,180
31,48,77,143,156,176,177,185
30,44,76,105,157,166,183,199
2,48,97,121,134,156,185,194
56,57,78,91,138,139,163,179
31,47,49,59,60,86,165,186
6,22,57,78,115,169,173,181
4,45,65,73,94,115,134,158
10,48,156,158,176,177,180,185
76,86,89,128,130,173,178,184
6,17,57,78,173,176,177,181
6,57,91,94,110,130,173,176
48,56,57,58,59,115,116,181
6,17,22,57,71,88,120,173
4,6,10,48,94,118,176,181
9,14,69,118,128,152,170,194
7,33,47,48,87,160,165,176
64,98,115,135,137,143,158,177
4,64,65,94,115,117,158,166
6,17,57,75,88,136,173,176
6,37,115,136,143,147,161,171
21,105,110,117,164,173,177,180
14,25,77,78,84,103,110,151
4,6,48,57,67,82,176,181
4,10,48,52,158,176,177,180
3,6,25,47,78,82,143,176
6,10,14,43,91,118,176,181
23,53,66,85,103,148,168,183
21,48,77,82,143,156,176,177
46,49,75,80,96,144,181,182
4,6,57,92,115,134,169,177
6,17,42,48,57,88,118,180
6,37,45,96,115,147,181,187
31,44,47,51,137,156,165,182
13,16,48,67,85,143,156,176
23,48,57,91,94,118,139,163
10,48,68,115,134,173,175,177
4,19,32,88,121,134,158,175
4,6,21,43,48,67,118,176
21,25,28,77,110,151,173,176
30,76,84,85,102,156,176,183
6,43,48,57,71,88,120,157
6,10,48,71,91,94,139,157
10,48,49,88,103,134,177,200
21,76,82,90,143,156,158,176
4,64,71,115,135,143,177,187
78,84,112,174,176,185,194,200
43,57,59,67,144,167,181,182
7,13,49,82,87,113,145,195
4,30,43,57,118,176,177,181
5,6,37,58,131,171,184,188
4,6,47,48,67,82,87,176
10,46,60,144,167,177,181,185
27,28,29,51,62,122,126,178
4,6,21,40,48,81,82,177
6,10,78,169,173,177,181,191
48,57,67,84,118,165,176,181
6,10,48,88,94,118,156,176
10,43,54,107,126,144,181,182
48,57,58,59,115,129,134,165
6,48,57,82,91,94,176,181
13,48,57,82,87,113,145,158
22,44,58,66,94,115,166,181
15,46,59,69,107,150,169,186
4,6,10,115,134,169,173,177
8,10,48,91,94,131,135,181
9,14,34,41,69,170,171,194
21,79,81,82,127,156,158,191
4,48,57,67,118,165,176,181
4,10,111,134,158,169,173,175
6,37,45,109,132,176,181,187
10,41,49,69,111,133,197,198
48,57,59,127,130,134,173,178
42,118,119,128,163,164,174,194
8,13,37,87,91,102,128,132
4,5,57,73,88,127,148,158
4,48,57,88,118,158,165,176
4,6,26,48,71,115,134,177
6,10,14,45,83,118,131,181
8,49,61,94,105,110,120,132
15,65,86,106,154,159,164,186
6,15,21,82,143,156,170,177
4,6,21,50,120,132,143,187
4,6,43,57,160,169,176,181
21,37,82,89,105,143,177,187
4,10,48,88,94,135,158,176
4,21,97,104,132,158,173,189
6,22,57,78,94,115,138,173
4,6,26,43,48,71,115,177
6,10,48,91,94,173,176,181
6,48,80,88,118,176,177,180
4,10,48,94,118,158,176,181
4,48,98,115,158,173,177,181
13,22,57,82,87,113,125,169
10,81,118,124,136,137,158,177
4,43,48,56,57,115,176,181
25,77,78,82,143,156,176,177
4,10,48,88,94,118,158,176
53,76,91,100,128,163,176,183
17,31,48,156,176,177,180,185
21,37,77,82,143,176,177,187
6,58,71,96,115,143,147,171
9,56,75,79,88,133,138,140
4,48,57,94,118,158,176,181
4,10,41,71,94,104,141,173
25,27,54,73,131,153,155,187
6,8,10,22,60,169,173,181
32,50,52,65,73,74,134,158
23,48,57,58,94,118,131,134
6,21,25,82,143,176,177,187
6,34,48,71,88,94,156,157
4,6,21,143,153,177,187,190
72,98,109,122,147,161,169,181
21,35,50,105,120,132,143,187
6,27,34,43,48,54,153,181
4,21,48,82,143,158,176,177
8,23,48,91,94,135,139,163
10,54,73,118,170,177,186,200
7,30,41,47,69,70,95,131
2,4,21,117,150,166,173,180
6,17,48,54,88,173,177,180
4,10,32,52,115,134,158,175
6,33,48,57,87,160,162,176
4,10,41,48,52,115,134,153
4,6,21,48,118,176,177,180
29,50,65,94,101,115,134,173
4,57,62,65,73,148,158,179
21,37,77,82,105,141,143,187
6,14,57,78,122,131,169,181
4,48,57,62,127,158,173,177
41,65,104,144,149,173,182,197
4,6,10,48,88,94,118,134
9,43,57,88,118,127,164,177
10,48,144,176,177,181,185,200
48,57,58,62,71,103,131,188
10,69,91,94,118,131,181,200
10,48,52,106,115,158,176,177
4,10,43,48,71,115,135,177
11,18,105,128,135,141,149,199
21,71,82,141,143,154,187,195
17,39,124,155,165,168,186,189
4,48,97,98,135,143,158,177
6,34,38,60,114,118,156,180
4,48,57,88,94,118,134,158
26,43,56,122,153,167,170,181
48,57,71,84,121,134,148,194
7,16,49,64,85,119,120,163
4,10,32,88,108,134,158,175
57,88,89,136,158,173,176,177
4,6,48,57,67,82,87,176
11,35,53,58,66,105,162,185
6,17,48,57,71,82,177,194
6,48,57,88,94,118,131,134
3,28,46,119,123,164,179,190
